,total_reward,negative_reward,trial_length,reached_destination
0,1.5,-12.5,31,False
1,0.5,-7.5,21,False
2,11.0,-11.0,30,True
3,-1.5,-15.5,36,False
4,-2.0,-12.0,31,False
5,17.0,-1.0,12,True
6,16.5,-3.5,11,True
7,-0.5,-18.5,51,False
8,17.0,-11.0,33,True
9,2.0,-10.0,36,False
10,16.0,-4.0,15,True
11,16.0,-8.0,19,True
12,7.0,-5.0,21,False
13,15.5,-2.5,14,True
14,14.5,-3.5,19,True
15,16.0,-6.0,31,False
16,16.5,-7.5,41,False
17,21.5,-6.5,41,False
18,20.5,-1.5,11,True
19,28.5,-3.5,20,True
20,14.5,-1.5,21,False
21,24.5,-5.5,33,True
22,19.0,-1.0,10,True
23,19.5,-2.5,13,True
24,17.0,-5.0,26,False
25,19.5,-0.5,17,True
26,31.5,-2.5,21,True
27,18.0,0.0,9,True
28,20.5,-1.5,21,True
29,16.5,-1.5,14,True
30,17.0,-1.0,17,True
31,13.5,-0.5,3,True
32,20.0,-2.0,15,True
33,29.0,-5.0,28,True
34,22.0,0.0,6,True
35,19.0,-1.0,11,True
36,20.0,-4.0,26,True
37,32.0,-6.0,41,True
38,20.0,-4.0,31,False
39,12.5,-7.5,26,False
40,18.0,0.0,16,True
41,21.0,-1.0,8,True
42,20.0,0.0,11,True
43,21.0,-1.0,11,True
44,18.0,0.0,6,True
45,20.0,0.0,12,True
46,20.5,-1.5,10,True
47,33.5,-2.5,22,True
48,26.0,0.0,15,True
49,25.0,-1.0,17,True
50,21.5,-4.5,20,True
51,20.0,-2.0,13,True
52,18.0,0.0,9,True
53,18.0,-2.0,17,True
54,20.0,0.0,5,True
55,25.5,-0.5,10,True
56,36.5,-1.5,21,True
57,20.0,-2.0,13,True
58,24.5,-1.5,19,True
59,20.0,0.0,5,True
60,18.0,0.0,11,True
61,19.0,-1.0,8,True
62,26.0,0.0,21,True
63,22.0,0.0,12,True
64,31.0,-1.0,18,True
65,19.5,-0.5,7,True
66,17.5,-2.5,14,True
67,19.5,-0.5,8,True
68,18.5,-1.5,12,True
69,26.5,-1.5,22,True
70,18.0,0.0,8,True
71,16.0,-2.0,14,True
72,18.0,0.0,4,True
73,18.0,0.0,10,True
74,15.5,-2.5,22,True
75,24.0,0.0,14,True
76,27.0,-1.0,22,True
77,28.0,-4.0,27,True
78,21.5,-2.5,17,True
79,12.5,-1.0,7,True
80,22.5,-1.5,12,True
81,18.0,0.0,4,True
82,24.5,-1.5,25,True
83,19.5,-0.5,12,True
84,18.0,0.0,6,True
85,17.5,-0.5,13,True
86,20.0,0.0,5,True
87,21.5,-0.5,17,True
88,22.0,0.0,13,True
89,28.0,-2.0,25,True
90,18.0,0.0,12,True
91,23.0,-1.0,16,True
92,25.0,-1.0,20,True
93,27.5,-0.5,18,True
94,27.0,-3.0,22,True
95,18.0,0.0,10,True
96,21.0,-1.0,11,True
97,28.5,-3.5,33,True
98,23.5,-0.5,14,True
99,18.0,0.0,9,True
