,total_reward,negative_reward,trial_length,reached_destination
0,9.0,-7.0,21,False
1,12.0,-6.0,26,False
2,27.5,-6.5,32,True
3,22.0,-2.0,22,True
4,22.0,-2.0,15,True
5,18.5,-1.0,13,True
6,19.5,-0.5,9,True
7,20.5,-1.5,13,True
8,27.0,-3.0,26,True
9,26.0,-4.0,22,True
10,37.0,-3.0,26,True
11,25.5,-2.5,22,True
12,24.0,0.0,16,True
13,26.0,0.0,18,True
14,17.0,-1.0,12,True
15,27.0,-3.0,25,True
16,18.0,0.0,5,True
17,22.0,0.0,9,True
18,20.0,0.0,10,True
19,23.0,-1.0,11,True
20,53.5,-2.5,36,True
21,31.0,-1.0,25,True
22,20.0,0.0,9,True
23,27.0,-1.0,13,True
24,22.0,0.0,14,True
25,24.0,0.0,11,True
26,30.5,-1.5,23,True
27,22.0,0.0,7,True
28,28.0,0.0,27,True
29,15.5,-0.5,7,True
30,23.0,-1.0,16,True
31,18.0,0.0,11,True
32,18.0,0.0,11,True
33,23.0,-3.0,36,False
34,25.5,-0.5,12,True
35,19.5,-0.5,12,True
36,20.0,0.0,12,True
37,15.5,-0.5,4,True
38,27.5,-0.5,15,True
39,20.0,0.0,11,True
40,23.0,-1.0,16,True
41,30.0,-2.0,21,True
42,22.0,0.0,6,True
43,24.0,0.0,22,True
44,24.0,0.0,11,True
45,20.0,0.0,9,True
46,21.5,-2.5,29,True
47,24.5,-1.5,13,True
48,18.0,0.0,7,True
49,21.5,-0.5,11,True
50,38.5,-1.5,30,True
51,26.0,-2.0,16,True
52,21.5,-0.5,10,True
53,30.0,-2.0,17,True
54,24.0,-2.0,15,True
55,29.0,-1.0,21,True
56,27.5,-0.5,13,True
57,37.0,-1.0,21,True
58,29.5,-0.5,15,True
59,25.5,-0.5,16,True
60,29.0,-1.0,17,True
61,20.0,0.0,16,True
62,22.0,0.0,16,True
63,23.5,-2.5,15,True
64,26.0,0.0,17,True
65,20.0,0.0,8,True
66,20.0,0.0,5,True
67,22.0,0.0,16,True
68,18.0,0.0,7,True
69,24.0,0.0,11,True
70,24.0,0.0,17,True
71,22.0,0.0,19,True
72,18.0,0.0,8,True
73,24.0,0.0,13,True
74,24.0,0.0,17,True
75,24.5,-1.5,23,True
76,18.0,0.0,6,True
77,26.0,0.0,21,True
78,13.5,-0.5,3,True
79,28.0,0.0,22,True
80,20.0,0.0,11,True
81,27.5,-0.5,16,True
82,20.0,0.0,13,True
83,30.0,0.0,22,True
84,20.0,0.0,16,True
85,20.0,0.0,13,True
86,20.0,0.0,9,True
87,31.5,-0.5,21,True
88,18.0,0.0,5,True
89,24.0,0.0,15,True
90,23.5,-0.5,8,True
91,22.0,0.0,11,True
92,33.0,-1.0,16,True
93,27.5,-0.5,14,True
94,22.0,0.0,13,True
95,27.5,-0.5,15,True
96,18.0,0.0,4,True
97,22.0,0.0,12,True
98,22.0,-2.0,24,True
99,29.5,-0.5,13,True
