,total_reward,negative_reward,trial_length,reached_destination
0,3.5,-8.5,21,False
1,0.0,-20.0,46,False
2,3.0,-11.0,36,False
3,12.0,-8.0,19,True
4,17.0,-1.0,10,True
5,-4.0,-14.0,31,False
6,-3.0,-7.0,21,False
7,11.5,-2.5,8,True
8,9.0,-11.0,36,False
9,30.5,-7.5,33,True
10,6.5,-9.5,18,True
11,16.0,-2.0,13,True
12,8.0,-4.0,21,False
13,17.5,-4.5,21,True
14,28.0,-2.0,20,True
15,12.0,-2.0,21,False
16,12.0,-14.0,46,False
17,9.5,0.0,1,True
18,11.5,-0.5,2,True
19,17.5,-4.5,31,False
20,13.5,-6.5,28,True
21,31.0,-5.0,38,True
22,10.5,-1.0,7,True
23,21.5,-2.5,25,True
24,27.5,-2.5,17,True
25,16.0,-6.0,31,False
26,19.0,-3.0,20,True
27,20.5,-1.5,13,True
28,19.5,-4.5,22,True
29,28.0,-4.0,29,True
30,22.5,-7.5,38,True
31,30.5,-3.5,22,True
32,38.0,-2.0,29,True
33,28.0,-2.0,16,True
34,28.0,-2.0,14,True
35,25.0,-5.0,21,True
36,23.5,-0.5,10,True
37,27.0,-1.0,17,True
38,9.5,0.0,1,True
39,24.0,0.0,12,True
40,14.0,-4.0,17,True
41,19.0,-1.0,11,True
42,19.5,-0.5,9,True
43,31.0,-3.0,31,True
44,15.5,0.0,7,True
45,29.5,-0.5,14,True
46,28.0,0.0,14,True
47,26.5,-3.5,19,True
48,22.5,-1.5,12,True
49,20.5,-1.5,10,True
50,31.0,-1.0,19,True
51,20.0,0.0,8,True
52,28.5,-1.5,25,True
53,26.0,0.0,12,True
54,26.0,0.0,16,True
55,22.0,0.0,16,True
56,44.5,-7.5,40,True
57,22.0,0.0,16,True
58,26.5,-3.5,22,True
59,26.0,0.0,15,True
60,30.5,-1.5,21,True
61,29.5,-2.5,18,True
62,25.0,-1.0,13,True
63,25.0,-1.0,17,True
64,20.0,0.0,12,True
65,18.5,-3.5,13,True
66,27.5,-0.5,17,True
67,8.5,-3.5,26,False
68,30.5,-1.5,16,True
69,24.5,-3.5,16,True
70,37.5,-2.5,29,True
71,15.5,-0.5,5,True
72,16.5,-1.5,10,True
73,29.0,-1.0,31,False
74,31.0,-5.0,33,True
75,18.0,0.0,5,True
76,29.5,-0.5,21,True
77,18.0,0.0,10,True
78,22.0,0.0,19,True
79,20.0,0.0,6,True
80,24.5,-1.5,12,True
81,23.0,-1.0,13,True
82,22.0,0.0,11,True
83,19.0,-1.0,13,True
84,23.5,-0.5,16,True
85,20.0,0.0,9,True
86,38.0,-4.0,31,False
87,13.5,-0.5,3,True
88,38.0,-4.0,29,True
89,23.5,-0.5,8,True
90,43.5,-2.5,37,True
91,21.5,-0.5,11,True
92,25.0,-1.0,16,True
93,29.0,-1.0,21,True
94,23.5,-0.5,8,True
95,18.0,0.0,8,True
96,25.5,-0.5,14,True
97,20.0,0.0,13,True
98,22.0,0.0,13,True
99,29.0,-1.0,22,True
