,total_reward,negative_reward,trial_length,reached_destination
0,8.0,-8.0,21,False
1,22.0,0.0,6,True
2,18.0,-2.0,8,True
3,15.0,-1.0,6,True
4,27.5,-0.5,14,True
5,15.5,-0.5,5,True
6,17.5,-6.5,23,True
7,23.0,-1.0,21,True
8,25.5,-0.5,19,True
9,17.0,-1.0,7,True
10,20.0,0.0,10,True
11,27.5,-0.5,17,True
12,18.0,0.0,4,True
13,25.0,-3.0,25,True
14,24.0,-4.0,27,True
15,33.5,-0.5,22,True
16,22.5,-1.5,13,True
17,18.0,0.0,8,True
18,17.0,-1.0,5,True
19,25.5,-0.5,25,True
20,18.5,-3.5,21,True
21,23.0,-1.0,13,True
22,22.0,0.0,12,True
23,26.0,0.0,11,True
24,28.0,0.0,17,True
25,17.0,-1.0,6,True
26,11.5,-0.5,2,True
27,21.5,-0.5,18,True
28,26.5,-1.5,31,True
29,24.0,0.0,16,True
30,20.0,0.0,11,True
31,22.0,0.0,12,True
32,20.0,0.0,11,True
33,22.0,0.0,14,True
34,26.0,0.0,22,True
35,20.0,0.0,11,True
36,23.0,-1.0,18,True
37,22.0,0.0,12,True
38,9.5,0.0,1,True
39,24.0,0.0,12,True
40,23.0,-1.0,16,True
41,25.5,-0.5,21,True
42,20.0,0.0,9,True
43,20.0,0.0,7,True
44,18.0,0.0,7,True
45,18.0,-2.0,31,False
46,24.0,0.0,10,True
47,18.0,0.0,8,True
48,16.0,0.0,3,True
49,25.5,-0.5,27,True
50,18.0,0.0,6,True
51,18.0,0.0,6,True
52,18.0,0.0,10,True
53,26.0,0.0,16,True
54,18.0,0.0,11,True
55,22.0,0.0,7,True
56,18.0,0.0,10,True
57,22.0,0.0,13,True
58,18.0,0.0,5,True
59,18.0,0.0,13,True
60,20.0,0.0,12,True
61,18.0,0.0,6,True
62,36.0,-2.0,29,True
63,20.0,0.0,9,True
64,22.0,0.0,17,True
65,20.0,0.0,11,True
66,24.0,0.0,16,True
67,17.0,-1.0,10,True
68,22.0,0.0,18,True
69,19.5,-0.5,6,True
70,29.5,-0.5,22,True
71,26.0,0.0,17,True
72,20.0,0.0,21,True
73,23.5,-0.5,18,True
74,19.5,-0.5,15,True
75,18.0,0.0,5,True
76,28.0,0.0,14,True
77,24.0,0.0,18,True
78,17.0,-1.0,11,True
79,20.0,0.0,12,True
80,26.0,0.0,21,True
81,26.0,0.0,26,True
82,22.0,0.0,12,True
83,17.5,-0.5,6,True
84,20.0,0.0,8,True
85,18.0,0.0,11,True
86,24.0,0.0,21,True
87,18.0,0.0,7,True
88,24.0,0.0,15,True
89,28.0,0.0,22,True
90,22.0,0.0,10,True
91,26.0,0.0,21,True
92,18.0,0.0,13,True
93,20.0,0.0,7,True
94,34.0,0.0,21,True
95,18.0,0.0,11,True
96,20.0,0.0,13,True
97,20.0,0.0,9,True
98,22.0,0.0,14,True
99,18.0,0.0,11,True
