,total_reward,negative_reward,trial_length,reached_destination
0,9.5,-6.5,16,True
1,9.5,-12.5,33,True
2,11.0,-9.0,46,False
3,20.0,0.0,13,True
4,21.0,-1.0,16,True
5,31.0,-5.0,34,True
6,25.5,-6.5,48,True
7,36.0,-2.0,25,True
8,21.5,-0.5,11,True
9,19.5,-0.5,16,True
10,18.0,0.0,8,True
11,20.0,0.0,10,True
12,20.0,0.0,10,True
13,24.5,-1.5,41,False
14,20.0,0.0,13,True
15,20.0,0.0,11,True
16,22.0,0.0,11,True
17,22.0,0.0,10,True
18,20.0,0.0,17,True
19,23.5,-0.5,16,True
20,23.5,-2.5,31,True
21,18.0,0.0,13,True
22,18.0,0.0,12,True
23,22.5,-1.5,17,True
24,23.0,-1.0,14,True
25,28.0,-2.0,26,True
26,18.0,0.0,7,True
27,30.0,0.0,32,True
28,20.0,0.0,16,True
29,23.5,-0.5,13,True
30,27.5,-0.5,17,True
31,24.0,0.0,21,True
32,29.0,-1.0,17,True
33,26.0,0.0,19,True
34,20.0,0.0,16,True
35,22.0,0.0,16,True
36,22.0,0.0,13,True
37,18.0,0.0,13,True
38,25.5,-0.5,19,True
39,11.5,-0.5,2,True
40,22.0,0.0,8,True
41,24.0,0.0,17,True
42,20.0,0.0,7,True
43,18.0,0.0,7,True
44,20.0,0.0,12,True
45,20.5,-5.5,21,True
46,20.0,0.0,14,True
47,20.0,0.0,13,True
48,18.0,0.0,9,True
49,22.0,0.0,19,True
50,26.0,0.0,26,True
51,22.0,0.0,14,True
52,20.0,0.0,12,True
53,33.5,-2.5,26,True
54,19.5,-0.5,11,True
55,20.0,0.0,19,True
56,20.0,0.0,13,True
57,20.0,0.0,17,True
58,24.0,0.0,17,True
59,24.0,0.0,13,True
60,24.0,0.0,21,True
61,27.5,-0.5,22,True
62,18.0,0.0,11,True
63,18.0,0.0,21,False
64,21.0,-1.0,12,True
65,19.5,-0.5,18,True
66,15.5,-0.5,7,True
67,18.0,0.0,9,True
68,22.0,0.0,8,True
69,22.0,0.0,14,True
70,20.5,-1.5,18,True
71,27.5,-2.5,28,True
72,21.0,-1.0,14,True
73,28.0,0.0,13,True
74,17.0,-1.0,5,True
75,29.5,-0.5,37,True
76,20.0,0.0,8,True
77,22.0,0.0,17,True
78,28.0,0.0,26,True
79,19.0,-1.0,10,True
80,25.0,-1.0,17,True
81,27.5,-0.5,29,True
82,20.0,0.0,13,True
83,20.0,0.0,9,True
84,22.0,0.0,11,True
85,26.0,0.0,14,True
86,22.0,0.0,11,True
87,28.0,0.0,18,True
88,20.0,0.0,19,True
89,20.0,0.0,10,True
90,17.5,-0.5,11,True
91,22.0,0.0,7,True
92,13.0,-3.0,12,True
93,26.0,0.0,21,True
94,20.0,0.0,11,True
95,22.0,0.0,17,True
96,24.0,0.0,17,True
97,21.0,-1.0,14,True
98,20.0,0.0,12,True
99,20.0,0.0,9,True
