,total_reward,negative_reward,trial_length,reached_destination
0,-2.5,-8.5,21,False
1,7.0,-7.0,26,False
2,3.5,-8.5,26,False
3,18.0,-1.5,8,True
4,4.0,-8.0,21,False
5,-6.5,-12.5,31,False
6,5.5,-8.5,26,False
7,14.0,-2.0,8,True
8,10.0,-6.0,26,False
9,17.5,-4.5,18,True
10,7.0,-5.0,21,False
11,17.5,-10.5,31,True
12,25.0,-3.0,25,True
13,6.0,-6.0,31,False
14,29.0,-3.0,31,True
15,15.5,-6.5,22,True
16,16.5,-3.5,17,True
17,24.5,-7.5,31,True
18,25.5,-2.5,16,True
19,22.5,-5.5,21,True
20,24.5,-3.5,22,True
21,11.5,-2.0,7,True
22,25.5,-2.5,17,True
23,20.5,-7.5,29,True
24,25.0,-1.0,21,True
25,18.0,0.0,7,True
26,25.0,-1.0,17,True
27,18.0,-4.0,18,True
28,25.0,-3.0,17,True
29,20.5,-1.5,15,True
30,25.0,-3.0,15,True
31,21.0,-1.0,17,True
32,21.0,-1.0,18,True
33,27.0,-3.0,27,True
34,19.0,-3.0,16,True
35,17.5,-2.5,14,True
36,22.0,-2.0,13,True
37,25.5,-0.5,11,True
38,20.0,0.0,8,True
39,21.0,-3.0,12,True
40,28.0,-2.0,21,True
41,20.0,0.0,7,True
42,19.5,-4.5,18,True
43,26.5,-5.5,31,True
44,18.0,0.0,4,True
45,23.0,-1.0,13,True
46,27.0,-1.0,21,True
47,24.0,-4.0,31,False
48,14.5,-1.5,11,True
49,45.5,-2.5,40,True
50,21.5,-0.5,7,True
51,17.0,-1.0,12,True
52,31.5,-2.5,31,True
53,19.5,-0.5,12,True
54,20.0,0.0,12,True
55,25.0,-1.0,21,True
56,23.5,-0.5,11,True
57,24.5,-1.5,16,True
58,19.5,-2.5,24,True
59,17.0,-1.0,12,True
60,18.5,-1.5,21,True
61,20.0,-2.0,17,True
62,30.0,0.0,32,True
63,17.5,-0.5,9,True
64,18.0,-2.0,16,True
65,20.0,0.0,10,True
66,23.0,-1.0,17,True
67,19.5,-2.5,14,True
68,20.0,0.0,13,True
69,18.5,-1.5,9,True
70,20.0,0.0,10,True
71,26.0,0.0,17,True
72,26.5,-1.5,19,True
73,23.5,-0.5,16,True
74,22.0,0.0,6,True
75,18.0,0.0,7,True
76,15.5,-0.5,9,True
77,25.5,-0.5,16,True
78,20.0,0.0,8,True
79,24.5,-1.5,15,True
80,27.5,-0.5,22,True
81,20.0,0.0,11,True
82,19.5,-2.5,25,True
83,24.0,-2.0,12,True
84,21.0,-1.0,11,True
85,22.5,-1.5,19,True
86,22.0,0.0,13,True
87,20.0,0.0,14,True
88,21.5,-0.5,10,True
89,24.0,0.0,16,True
90,22.5,-1.5,23,True
91,28.5,-1.5,19,True
92,19.5,-2.5,10,True
93,19.5,-2.5,31,False
94,19.0,-1.0,11,True
95,20.5,-1.5,16,True
96,22.5,-1.5,16,True
97,22.0,-2.0,13,True
98,21.0,-1.0,21,True
99,24.0,0.0,13,True
