,total_reward,negative_reward,trial_length,reached_destination
0,6.5,-9.5,21,False
1,15.0,-3.0,10,True
2,17.0,-9.0,41,False
3,17.0,-1.0,7,True
4,8.0,-2.0,36,False
5,5.0,-1.0,31,False
6,6.5,-1.5,36,False
7,22.0,0.0,16,True
8,24.0,0.0,16,True
9,24.0,0.0,9,True
10,20.0,0.0,14,True
11,22.0,0.0,7,True
12,0.0,0.0,31,False
13,0.0,0.0,41,False
14,19.0,-1.0,13,True
15,18.0,0.0,11,True
16,-2.0,-2.0,36,False
17,4.0,0.0,21,False
18,8.0,0.0,26,False
19,18.0,0.0,10,True
20,17.5,-0.5,36,False
21,25.5,-0.5,26,True
22,-1.0,-1.0,31,False
23,10.0,0.0,31,False
24,28.0,0.0,17,True
25,21.0,-1.0,11,True
26,0.0,0.0,41,False
27,0.0,0.0,36,False
28,9.5,-0.5,26,False
29,6.0,0.0,26,False
30,22.0,0.0,16,True
31,6.0,0.0,26,False
32,18.0,0.0,7,True
33,7.5,-0.5,21,False
34,26.0,0.0,17,True
35,20.0,0.0,6,True
36,2.0,0.0,21,False
37,22.0,0.0,9,True
38,30.0,0.0,36,True
39,8.5,-3.5,21,False
40,0.0,0.0,21,False
41,17.5,-0.5,41,False
42,18.0,0.0,9,True
43,12.0,0.0,36,False
44,16.0,0.0,3,True
45,14.0,0.0,2,True
46,0.0,0.0,26,False
47,26.0,0.0,27,True
48,5.5,-0.5,26,False
49,20.5,-1.5,36,False
50,-1.0,-1.0,36,False
51,26.0,0.0,34,True
52,18.0,0.0,9,True
53,0.0,0.0,21,False
54,8.0,0.0,26,False
55,16.0,-2.0,14,True
56,4.0,0.0,36,False
57,9.5,-0.5,31,False
58,26.0,0.0,17,True
59,19.5,-0.5,36,False
60,0.0,0.0,26,False
61,0.0,0.0,41,False
62,18.0,0.0,10,True
63,18.0,0.0,8,True
64,0.0,0.0,31,False
65,0.0,0.0,26,False
66,26.0,0.0,18,True
67,24.0,0.0,17,True
68,0.0,0.0,21,False
69,2.0,0.0,21,False
70,20.0,0.0,21,True
71,7.0,-1.0,36,False
72,0.0,0.0,21,False
73,1.5,-0.5,21,False
74,0.0,0.0,26,False
75,20.0,0.0,5,True
76,10.0,0.0,36,False
77,18.0,0.0,4,True
78,7.5,-0.5,26,False
79,20.0,0.0,13,True
80,22.0,0.0,10,True
81,0.0,0.0,26,False
82,20.0,0.0,9,True
83,0.0,0.0,36,False
84,30.0,0.0,13,True
85,0.5,-1.5,26,False
86,4.0,0.0,21,False
87,5.5,-0.5,31,False
88,-1.0,-1.0,26,False
89,22.0,0.0,13,True
90,8.0,0.0,26,False
91,6.0,0.0,26,False
92,13.5,-0.5,46,False
93,26.0,0.0,14,True
94,8.0,0.0,26,False
95,5.0,-1.0,26,False
96,13.5,-0.5,26,False
97,9.0,-1.0,36,False
98,13.5,-0.5,21,False
99,22.0,0.0,10,True
