,total_reward,negative_reward,trial_length,reached_destination
0,10.0,-10.0,25,True
1,17.0,-1.0,11,True
2,21.5,-0.5,12,True
3,22.5,-1.5,19,True
4,22.0,0.0,13,True
5,20.0,0.0,6,True
6,18.0,0.0,11,True
7,18.0,0.0,5,True
8,17.0,-1.0,7,True
9,19.5,-0.5,13,True
10,24.0,0.0,18,True
11,23.5,-0.5,14,True
12,18.0,0.0,4,True
13,20.0,0.0,17,True
14,20.0,0.0,17,True
15,24.0,0.0,17,True
16,22.0,0.0,11,True
17,18.0,0.0,7,True
18,17.5,-0.5,6,True
19,26.0,0.0,25,True
20,19.5,-0.5,9,True
21,20.0,0.0,11,True
22,30.0,0.0,26,True
23,19.5,-0.5,6,True
24,26.0,0.0,17,True
25,14.0,0.0,2,True
26,24.0,0.0,13,True
27,23.5,-0.5,8,True
28,18.0,0.0,8,True
29,18.0,0.0,13,True
30,22.0,0.0,13,True
31,32.0,0.0,21,True
32,24.0,0.0,15,True
33,26.0,0.0,19,True
34,28.0,0.0,18,True
35,24.0,0.0,18,True
36,20.0,0.0,13,True
37,22.0,0.0,16,True
38,22.0,0.0,11,True
39,24.0,0.0,12,True
40,27.5,-0.5,26,True
41,18.5,-1.5,12,True
42,20.0,0.0,13,True
43,17.0,-1.0,9,True
44,28.0,0.0,21,True
45,20.0,0.0,7,True
46,18.0,0.0,9,True
47,27.0,-3.0,25,True
48,24.0,0.0,11,True
49,24.0,0.0,21,True
50,18.0,0.0,13,True
51,18.0,0.0,4,True
52,18.0,0.0,10,True
53,22.0,0.0,11,True
54,28.0,0.0,25,True
55,17.5,-0.5,6,True
56,26.0,0.0,14,True
57,19.0,-1.0,12,True
58,26.0,0.0,21,True
59,20.0,0.0,5,True
60,20.0,0.0,8,True
61,30.0,0.0,16,True
62,22.0,0.0,9,True
63,18.0,0.0,11,True
64,18.0,0.0,5,True
65,18.0,0.0,8,True
66,20.0,0.0,6,True
67,20.0,0.0,9,True
68,20.0,0.0,11,True
69,26.0,0.0,11,True
70,32.0,0.0,26,True
71,18.0,0.0,7,True
72,20.0,0.0,7,True
73,18.0,0.0,12,True
74,24.0,0.0,16,True
75,17.5,-0.5,8,True
76,20.0,0.0,11,True
77,18.0,0.0,10,True
78,22.0,0.0,13,True
79,24.0,0.0,13,True
80,30.0,0.0,17,True
81,18.0,0.0,10,True
82,24.0,0.0,13,True
83,20.0,0.0,16,True
84,18.0,0.0,4,True
85,21.5,-2.5,19,True
86,20.0,0.0,6,True
87,16.0,0.0,3,True
88,18.0,0.0,16,True
89,20.0,0.0,7,True
90,33.5,-0.5,21,True
91,22.0,0.0,7,True
92,18.0,0.0,7,True
93,20.0,0.0,12,True
94,20.0,0.0,12,True
95,22.0,0.0,13,True
96,20.0,0.0,8,True
97,20.0,0.0,11,True
98,18.0,0.0,10,True
99,22.0,0.0,18,True
