,total_reward,negative_reward,trial_length,reached_destination
0,-9.0,-17.0,41,False
1,10.0,-6.0,26,False
2,26.5,-5.5,20,True
3,18.5,-1.5,12,True
4,18.5,-5.5,18,True
5,17.5,-2.5,21,False
6,25.5,-10.5,34,True
7,17.0,-5.0,15,True
8,18.5,-5.5,18,True
9,14.5,-3.5,18,True
10,21.5,-2.5,20,True
11,21.0,-1.0,9,True
12,18.5,-1.5,11,True
13,17.0,-1.0,7,True
14,28.5,-3.5,22,True
15,21.0,-5.0,21,True
16,22.5,-1.5,13,True
17,21.5,-0.5,11,True
18,29.0,-1.0,17,True
19,21.5,-2.5,13,True
20,18.0,0.0,7,True
21,28.5,-1.5,21,True
22,25.5,-0.5,14,True
23,23.5,-2.5,17,True
24,17.5,-0.5,8,True
25,23.0,-1.0,16,True
26,17.0,-3.0,16,True
27,23.5,-0.5,25,True
28,32.5,-1.5,16,True
29,13.0,-1.0,4,True
30,22.0,-2.0,15,True
31,26.0,-2.0,28,True
32,18.0,-2.0,14,True
33,20.0,0.0,7,True
34,13.5,-0.5,6,True
35,29.5,-2.5,26,True
36,22.0,0.0,7,True
37,22.0,0.0,16,True
38,26.0,0.0,11,True
39,14.5,-1.5,8,True
40,19.0,-1.0,14,True
41,25.0,-1.0,12,True
42,18.0,0.0,12,True
43,27.0,-1.0,21,True
44,25.0,-3.0,25,True
45,19.5,-0.5,10,True
46,19.0,-1.0,16,True
47,20.0,0.0,6,True
48,29.0,-1.0,22,True
49,25.5,-0.5,12,True
50,21.5,-0.5,14,True
51,24.0,0.0,13,True
52,20.0,0.0,9,True
53,18.0,-2.0,15,True
54,23.0,-1.0,13,True
55,20.0,0.0,8,True
56,34.5,-1.5,33,True
57,26.0,0.0,13,True
58,28.5,-3.5,28,True
59,21.0,-1.0,13,True
60,22.0,0.0,16,True
61,18.0,0.0,9,True
62,36.0,-2.0,25,True
63,26.0,0.0,17,True
64,21.5,-0.5,26,False
65,24.0,0.0,19,True
66,21.5,-2.5,18,True
67,23.5,-0.5,16,True
68,18.5,-1.5,16,True
69,24.0,0.0,16,True
70,22.5,-3.5,19,True
71,28.0,0.0,22,True
72,22.0,0.0,9,True
73,19.5,-0.5,10,True
74,21.0,-1.0,10,True
75,21.5,-0.5,13,True
76,20.0,0.0,10,True
77,20.0,0.0,7,True
78,20.5,-1.5,13,True
79,24.0,0.0,18,True
80,28.0,-2.0,25,True
81,19.0,-1.0,13,True
82,25.5,-0.5,21,True
83,22.0,0.0,11,True
84,22.0,0.0,6,True
85,23.5,-0.5,16,True
86,26.0,0.0,11,True
87,24.0,0.0,12,True
88,29.5,-0.5,21,True
89,20.0,0.0,17,True
90,22.0,0.0,11,True
91,23.0,-1.0,16,True
92,26.0,0.0,11,True
93,22.0,-2.0,19,True
94,18.0,0.0,5,True
95,27.0,-1.0,41,False
96,11.5,0.0,7,True
97,25.0,-1.0,13,True
98,18.0,0.0,13,True
99,23.5,-0.5,9,True
