,total_reward,negative_reward,trial_length,reached_destination
0,18.5,-13.5,45,True
1,20.0,-4.0,16,True
2,23.0,-3.0,16,True
3,13.5,-2.5,11,True
4,20.5,-3.5,18,True
5,23.0,-1.0,16,True
6,29.5,-10.5,44,True
7,36.0,-2.0,29,True
8,26.0,0.0,16,True
9,19.5,-0.5,7,True
10,26.0,0.0,11,True
11,18.5,-3.5,23,True
12,17.5,-0.5,10,True
13,18.0,0.0,7,True
14,15.5,-2.5,9,True
15,17.0,-1.0,5,True
16,18.0,0.0,6,True
17,24.5,-1.5,15,True
18,22.0,-2.0,21,True
19,14.0,0.0,2,True
20,23.0,-1.0,20,True
21,23.0,-1.0,15,True
22,19.5,-0.5,9,True
23,21.0,-1.0,14,True
24,34.0,-2.0,31,True
25,18.0,0.0,6,True
26,18.0,0.0,11,True
27,25.0,-1.0,25,True
28,24.0,0.0,21,True
29,26.0,0.0,17,True
30,26.0,0.0,18,True
31,22.0,0.0,15,True
32,23.0,-1.0,22,True
33,20.0,0.0,11,True
34,23.5,-0.5,10,True
35,22.0,0.0,7,True
36,23.5,-0.5,21,True
37,23.5,-0.5,13,True
38,18.0,0.0,7,True
39,17.0,-1.0,7,True
40,18.0,0.0,12,True
41,27.0,-1.0,22,True
42,18.0,0.0,10,True
43,20.0,0.0,11,True
44,24.0,0.0,12,True
45,11.5,-4.5,26,False
46,18.0,0.0,9,True
47,21.5,-0.5,12,True
48,24.0,0.0,13,True
49,22.0,0.0,11,True
50,30.0,0.0,19,True
51,17.5,-0.5,31,False
52,14.0,0.0,2,True
53,24.0,0.0,15,True
54,48.0,-2.0,38,True
55,35.5,-4.5,27,True
56,19.5,-2.5,13,True
57,27.5,-0.5,18,True
58,22.0,0.0,7,True
59,16.5,-1.5,7,True
60,15.5,0.0,12,True
61,31.0,-3.0,29,True
62,20.0,0.0,9,True
63,20.0,0.0,17,True
64,22.0,0.0,7,True
65,19.5,-0.5,21,False
66,20.0,0.0,17,True
67,18.0,0.0,7,True
68,22.0,0.0,9,True
69,30.0,0.0,24,True
70,20.0,0.0,7,True
71,24.0,0.0,16,True
72,20.0,0.0,11,True
73,21.0,-1.0,17,True
74,22.0,0.0,9,True
75,26.0,0.0,14,True
76,18.0,0.0,4,True
77,26.0,0.0,22,True
78,16.5,-3.5,17,True
79,23.5,-0.5,11,True
80,20.0,0.0,9,True
81,21.0,-1.0,17,True
82,24.0,0.0,17,True
83,23.0,-1.0,16,True
84,22.0,0.0,11,True
85,29.0,-1.0,25,True
86,22.0,0.0,9,True
87,18.0,0.0,8,True
88,18.0,0.0,6,True
89,24.0,0.0,19,True
90,28.5,-1.5,18,True
91,18.0,0.0,7,True
92,24.0,0.0,16,True
93,29.0,-1.0,25,True
94,29.0,-1.0,22,True
95,20.0,0.0,9,True
96,27.5,-0.5,17,True
97,26.0,0.0,19,True
98,20.0,0.0,14,True
99,23.5,-0.5,11,True
