,total_reward,negative_reward,trial_length,reached_destination
0,17.0,-9.0,30,True
1,19.0,-3.0,11,True
2,13.5,-4.5,11,True
3,22.5,-1.5,20,True
4,25.0,-1.0,25,True
5,25.5,-4.5,26,True
6,17.5,-2.5,14,True
7,22.0,0.0,15,True
8,18.0,0.0,11,True
9,22.0,-2.0,12,True
10,20.0,0.0,13,True
11,20.0,0.0,16,True
12,27.5,-0.5,17,True
13,23.0,-1.0,12,True
14,20.0,0.0,11,True
15,18.0,0.0,13,True
16,28.0,0.0,22,True
17,23.0,-1.0,13,True
18,18.0,0.0,10,True
19,17.0,-1.0,11,True
20,23.0,-1.0,17,True
21,16.0,-2.0,16,True
22,22.0,0.0,21,True
23,22.0,0.0,11,True
24,24.0,0.0,12,True
25,19.5,-2.5,20,True
26,26.0,0.0,17,True
27,16.0,-2.0,11,True
28,22.0,0.0,8,True
29,19.0,-1.0,11,True
30,21.5,-0.5,10,True
31,26.0,0.0,19,True
32,31.5,-0.5,20,True
33,18.0,0.0,10,True
34,19.5,-0.5,31,False
35,22.0,0.0,9,True
36,18.0,0.0,13,True
37,18.0,0.0,7,True
38,24.0,0.0,13,True
39,17.0,-1.0,8,True
40,26.0,0.0,17,True
41,29.5,-0.5,18,True
42,20.0,0.0,7,True
43,25.5,-0.5,17,True
44,18.5,-1.5,16,True
45,18.0,0.0,8,True
46,23.5,-0.5,20,True
47,18.0,0.0,11,True
48,22.0,0.0,9,True
49,17.0,-1.0,16,True
50,31.0,-1.0,23,True
51,27.5,-0.5,11,True
52,43.0,-1.0,30,True
53,22.0,0.0,13,True
54,29.0,-5.0,29,True
55,22.0,0.0,6,True
56,26.0,0.0,17,True
57,21.0,-1.0,17,True
58,21.0,-1.0,12,True
59,20.0,0.0,11,True
60,18.0,0.0,8,True
61,30.0,0.0,24,True
62,25.0,-3.0,26,True
63,20.0,0.0,5,True
64,18.0,0.0,12,True
65,18.0,0.0,12,True
66,25.0,-1.0,17,True
67,22.0,0.0,12,True
68,23.0,-1.0,19,True
69,20.0,0.0,6,True
70,18.0,0.0,13,True
71,22.0,0.0,8,True
72,26.0,0.0,17,True
73,27.5,-0.5,17,True
74,18.0,0.0,6,True
75,20.0,0.0,5,True
76,25.5,-0.5,25,True
77,18.0,0.0,10,True
78,18.0,0.0,16,True
79,20.0,0.0,9,True
80,18.0,0.0,7,True
81,18.0,0.0,12,True
82,20.0,0.0,5,True
83,22.0,0.0,9,True
84,24.0,0.0,14,True
85,24.0,0.0,21,True
86,18.0,0.0,6,True
87,24.0,0.0,12,True
88,20.0,0.0,9,True
89,28.0,0.0,25,True
90,18.0,0.0,9,True
91,22.0,0.0,14,True
92,25.0,-1.0,18,True
93,22.0,0.0,6,True
94,20.0,0.0,17,True
95,22.0,0.0,19,True
96,28.0,0.0,17,True
97,18.0,0.0,4,True
98,22.0,0.0,17,True
99,29.5,-0.5,19,True
