,total_reward,negative_reward,trial_length,reached_destination
0,6.5,-13.5,31,False
1,22.5,-11.5,34,True
2,30.5,-7.5,34,True
3,32.0,-4.0,31,False
4,29.0,-1.0,19,True
5,33.5,-2.5,22,True
6,26.5,-1.5,17,True
7,23.0,-1.0,12,True
8,34.0,-2.0,34,True
9,20.0,0.0,16,True
10,27.5,-2.5,20,True
11,29.0,-5.0,30,True
12,20.0,0.0,11,True
13,23.0,-1.0,16,True
14,23.0,-1.0,16,True
15,18.5,-1.5,17,True
16,22.0,0.0,14,True
17,20.0,0.0,11,True
18,30.5,-1.5,19,True
19,27.5,-0.5,17,True
20,25.0,-1.0,19,True
21,18.0,0.0,7,True
22,20.0,0.0,12,True
23,20.0,0.0,6,True
24,24.0,0.0,10,True
25,17.0,-1.0,13,True
26,18.0,0.0,8,True
27,39.0,-1.0,41,True
28,23.0,-3.0,19,True
29,18.0,0.0,4,True
30,21.0,-1.0,11,True
31,24.5,-1.5,25,True
32,22.0,0.0,7,True
33,18.5,-1.5,13,True
34,16.5,-3.5,17,True
35,27.5,-0.5,21,True
36,22.0,0.0,12,True
37,24.0,0.0,14,True
38,19.5,-0.5,14,True
39,18.0,0.0,4,True
40,28.0,0.0,13,True
41,18.5,-1.5,21,True
42,28.0,0.0,20,True
43,24.0,0.0,19,True
44,22.0,0.0,13,True
45,22.0,0.0,6,True
46,28.0,0.0,19,True
47,24.0,0.0,28,True
48,20.0,0.0,13,True
49,22.0,0.0,11,True
50,18.0,0.0,12,True
51,20.0,0.0,7,True
52,18.0,0.0,13,True
53,22.0,0.0,16,True
54,26.0,0.0,19,True
55,26.0,0.0,16,True
56,17.0,-1.0,11,True
57,20.0,0.0,8,True
58,20.5,-1.5,25,True
59,25.5,-0.5,14,True
60,18.0,0.0,14,True
61,23.5,-0.5,12,True
62,18.0,0.0,13,True
63,18.0,0.0,21,True
64,26.0,0.0,14,True
65,19.0,-1.0,19,True
66,18.0,0.0,7,True
67,25.0,-1.0,14,True
68,18.0,0.0,7,True
69,31.5,-0.5,19,True
70,18.0,0.0,7,True
71,22.0,0.0,8,True
72,18.0,0.0,11,True
73,39.0,-1.0,22,True
74,28.0,0.0,18,True
75,21.0,-1.0,11,True
76,18.0,0.0,7,True
77,20.0,0.0,14,True
78,21.5,-0.5,17,True
79,18.0,0.0,7,True
80,33.5,-0.5,29,True
81,25.0,-1.0,26,True
82,20.0,0.0,14,True
83,18.0,0.0,4,True
84,26.0,0.0,13,True
85,22.0,0.0,14,True
86,25.0,-1.0,22,True
87,18.0,0.0,13,True
88,23.0,-1.0,21,True
89,28.5,-1.5,26,True
90,26.0,0.0,17,True
91,18.0,0.0,6,True
92,20.0,0.0,12,True
93,27.5,-0.5,18,True
94,22.0,0.0,10,True
95,28.0,-2.0,26,True
96,24.0,0.0,22,True
97,18.0,0.0,5,True
98,22.5,-1.5,28,True
99,22.0,0.0,13,True
