,total_reward,negative_reward,trial_length,reached_destination
0,3.5,-16.5,46,False
1,9.5,-6.5,26,False
2,9.0,-9.0,26,False
3,7.5,-8.5,31,False
4,6.5,-5.5,21,False
5,8.5,-3.0,6,True
6,17.0,-3.0,26,False
7,23.0,-1.0,11,True
8,12.0,-4.0,13,True
9,17.5,-6.5,29,True
10,23.5,-2.5,18,True
11,16.0,-2.0,9,True
12,20.0,-2.0,17,True
13,24.5,-1.5,20,True
14,12.0,-1.5,7,True
15,10.0,-1.5,9,True
16,23.5,-2.5,13,True
17,25.5,-4.5,19,True
18,25.0,-3.0,15,True
19,18.0,0.0,10,True
20,25.5,-0.5,19,True
21,17.0,-3.0,18,True
22,26.0,0.0,16,True
23,29.5,-0.5,16,True
24,20.0,0.0,12,True
25,15.5,-0.5,9,True
26,23.5,-0.5,16,True
27,19.5,-4.5,16,True
28,27.5,-2.5,25,True
29,31.5,-2.5,20,True
30,18.5,-1.5,13,True
31,25.0,-3.0,25,True
32,38.5,-1.5,31,True
33,22.5,-1.5,17,True
34,26.0,0.0,16,True
35,20.0,0.0,9,True
36,22.0,0.0,21,True
37,21.0,-1.0,17,True
38,18.5,-1.5,16,True
39,27.0,-1.0,22,True
40,16.5,-1.0,8,True
41,23.5,-2.5,24,True
42,23.0,-1.0,19,True
43,18.0,0.0,4,True
44,19.0,-1.0,15,True
45,29.0,-3.0,41,False
46,24.0,0.0,13,True
47,25.5,-2.5,14,True
48,18.0,0.0,9,True
49,26.0,0.0,13,True
50,22.0,0.0,11,True
51,19.0,-1.0,10,True
52,25.0,-1.0,19,True
53,21.5,-0.5,8,True
54,22.0,-2.0,16,True
55,25.5,-0.5,17,True
56,24.0,0.0,14,True
57,19.5,-4.5,13,True
58,21.0,-1.0,21,True
59,29.5,-0.5,21,True
60,31.5,-4.5,34,True
61,19.5,-0.5,9,True
62,20.0,0.0,7,True
63,20.0,0.0,10,True
64,26.0,0.0,9,True
65,16.5,-1.5,16,True
66,21.0,-1.0,14,True
67,28.5,-1.5,46,False
68,18.0,0.0,4,True
69,22.0,-2.0,13,True
70,24.0,0.0,17,True
71,22.0,0.0,16,True
72,27.0,-1.0,31,False
73,20.0,0.0,11,True
74,25.0,-1.0,19,True
75,38.0,-2.0,38,True
76,30.0,0.0,13,True
77,22.0,0.0,14,True
78,18.0,0.0,11,True
79,28.5,-1.5,23,True
80,20.0,0.0,10,True
81,21.5,-0.5,15,True
82,24.0,-2.0,21,True
83,22.5,-1.5,14,True
84,25.0,-1.0,21,True
85,26.5,-1.5,20,True
86,26.5,-1.5,22,True
87,18.0,0.0,4,True
88,24.0,-2.0,22,True
89,20.5,-1.5,21,True
90,30.5,-1.5,31,True
91,23.0,-1.0,14,True
92,26.0,0.0,14,True
93,18.0,0.0,7,True
94,41.5,-2.5,30,True
95,24.0,-4.0,25,True
96,24.0,0.0,16,True
97,18.0,0.0,4,True
98,20.0,0.0,10,True
99,18.0,0.0,16,True
