,total_reward,negative_reward,trial_length,reached_destination
0,9.0,-11.0,26,True
1,3.5,-10.5,31,False
2,4.5,-13.5,41,False
3,7.5,-8.5,26,False
4,11.0,-11.0,20,True
5,10.5,-9.5,31,False
6,-0.5,-10.5,26,False
7,0.0,-8.0,21,False
8,7.0,-15.0,32,True
9,12.0,-8.0,31,False
10,14.0,-4.0,14,True
11,15.5,-10.5,29,True
12,20.0,-16.0,46,True
13,25.0,-3.0,20,True
14,17.0,-5.0,19,True
15,19.5,-0.5,8,True
16,18.0,-4.0,12,True
17,16.0,-2.0,6,True
18,23.0,-3.0,13,True
19,26.0,-8.0,29,True
20,27.0,-17.0,50,True
21,23.5,-0.5,10,True
22,0.0,-14.0,36,False
23,16.0,-2.0,6,True
24,25.0,-1.0,19,True
25,18.0,-4.0,31,False
26,21.5,-2.5,10,True
27,35.0,-5.0,23,True
28,30.5,-3.5,21,True
29,19.0,-3.0,14,True
30,26.5,-3.5,16,True
31,22.0,-2.0,16,True
32,34.5,-11.5,45,True
33,15.0,-3.0,21,False
34,39.5,-2.5,26,True
35,20.0,0.0,16,True
36,29.5,-2.5,21,True
37,18.0,0.0,4,True
38,18.0,-2.0,11,True
39,24.0,0.0,9,True
40,26.0,-4.0,28,True
41,22.0,0.0,7,True
42,24.5,-1.5,13,True
43,21.0,-1.0,13,True
44,18.0,0.0,6,True
45,25.5,-0.5,16,True
46,24.5,-5.5,26,True
47,15.5,-0.5,7,True
48,20.0,0.0,9,True
49,22.0,0.0,17,True
50,19.5,-2.5,14,True
51,27.0,-1.0,14,True
52,25.5,-0.5,16,True
53,32.0,-2.0,18,True
54,16.5,-3.5,15,True
55,24.5,-3.5,18,True
56,22.0,-4.0,26,True
57,26.0,0.0,11,True
58,41.0,-3.0,39,True
59,26.0,-2.0,20,True
60,19.5,-2.5,14,True
61,21.0,-1.0,14,True
62,22.0,-2.0,12,True
63,26.0,0.0,9,True
64,18.5,-1.5,13,True
65,21.5,-2.5,13,True
66,20.0,0.0,9,True
67,19.5,-0.5,16,True
68,22.0,-2.0,17,True
69,19.5,-0.5,17,True
70,18.0,0.0,10,True
71,15.5,-0.5,16,True
72,23.5,-0.5,13,True
73,20.0,0.0,11,True
74,18.0,0.0,9,True
75,11.5,0.0,2,True
76,27.5,-0.5,13,True
77,22.5,-1.5,14,True
78,20.0,0.0,5,True
79,27.5,-2.5,16,True
80,21.0,-1.0,13,True
81,18.0,0.0,7,True
82,26.5,-1.5,25,True
83,22.0,0.0,16,True
84,20.0,0.0,9,True
85,20.0,0.0,21,True
86,18.0,0.0,5,True
87,20.0,0.0,7,True
88,12.0,-4.0,8,True
89,18.0,0.0,11,True
90,30.0,-2.0,17,True
91,17.0,-1.0,11,True
92,29.0,-1.0,18,True
93,15.0,-3.0,21,False
94,19.5,-0.5,13,True
95,18.0,0.0,7,True
96,24.0,0.0,13,True
97,18.0,0.0,6,True
98,30.0,-2.0,25,True
99,24.5,-1.5,17,True
