,total_reward,negative_reward,trial_length,reached_destination
0,-1.0,-7.0,21,False
1,12.0,-2.0,9,True
2,11.5,-14.5,46,False
3,19.5,-0.5,16,True
4,14.5,-1.5,10,True
5,15.5,-0.5,10,True
6,26.5,-1.5,13,True
7,24.5,-1.5,19,True
8,20.0,0.0,8,True
9,20.0,0.0,7,True
10,22.0,0.0,10,True
11,21.0,-1.0,9,True
12,27.0,-1.0,23,True
13,20.5,-1.5,9,True
14,18.0,0.0,6,True
15,21.0,-1.0,8,True
16,16.0,-2.0,13,True
17,18.0,0.0,11,True
18,18.0,0.0,4,True
19,17.0,-1.0,10,True
20,22.0,0.0,8,True
21,23.5,-0.5,16,True
22,37.0,-1.0,28,True
23,29.0,-1.0,17,True
24,15.5,-0.5,8,True
25,29.0,-1.0,21,True
26,26.0,0.0,18,True
27,21.0,-1.0,12,True
28,28.0,0.0,22,True
29,20.0,0.0,13,True
30,27.5,-0.5,20,True
31,18.0,0.0,5,True
32,22.0,0.0,6,True
33,20.0,0.0,17,True
34,26.5,-1.5,18,True
35,26.0,0.0,13,True
36,18.0,0.0,6,True
37,18.0,0.0,7,True
38,26.0,0.0,10,True
39,22.0,0.0,10,True
40,18.0,0.0,13,True
41,18.0,0.0,13,True
42,26.0,0.0,13,True
43,18.0,0.0,9,True
44,24.0,0.0,22,True
45,23.0,-1.0,21,True
46,26.0,0.0,13,True
47,22.0,0.0,13,True
48,24.0,0.0,9,True
49,26.0,0.0,12,True
50,20.0,0.0,7,True
51,30.0,0.0,12,True
52,27.0,-1.0,14,True
53,22.5,-1.5,14,True
54,20.0,0.0,10,True
55,28.0,0.0,11,True
56,18.0,0.0,8,True
57,24.0,0.0,11,True
58,24.0,-2.0,14,True
59,26.0,0.0,18,True
60,18.0,0.0,7,True
61,22.0,0.0,13,True
62,18.0,0.0,9,True
63,22.0,0.0,6,True
64,22.0,-2.0,12,True
65,30.0,0.0,22,True
66,18.0,0.0,10,True
67,21.0,-1.0,15,True
68,25.5,-0.5,16,True
69,20.0,0.0,8,True
70,23.0,-1.0,10,True
71,18.0,0.0,7,True
72,22.0,-2.0,13,True
73,20.0,0.0,6,True
74,15.5,-0.5,12,True
75,22.0,0.0,13,True
76,18.0,0.0,13,True
77,24.0,-2.0,25,True
78,22.0,0.0,15,True
79,22.0,0.0,12,True
80,18.0,0.0,7,True
81,20.0,0.0,10,True
82,20.0,0.0,6,True
83,49.5,-2.5,36,True
84,21.0,-1.0,13,True
85,20.0,0.0,12,True
86,18.0,0.0,10,True
87,20.0,0.0,11,True
88,21.5,-0.5,25,True
89,21.5,-0.5,11,True
90,21.0,-1.0,16,True
91,28.0,0.0,15,True
92,22.0,0.0,12,True
93,35.0,-1.0,21,True
94,18.0,0.0,13,True
95,26.0,0.0,14,True
96,18.0,0.0,4,True
97,18.0,0.0,5,True
98,26.0,0.0,18,True
99,26.0,0.0,17,True
