,total_reward,negative_reward,trial_length,reached_destination
0,7.5,-8.5,26,False
1,20.0,-4.0,16,True
2,25.5,-0.5,16,True
3,21.0,-3.0,21,False
4,21.0,-1.0,14,True
5,20.0,0.0,13,True
6,20.0,0.0,8,True
7,20.0,-2.0,18,True
8,20.0,0.0,13,True
9,18.0,0.0,6,True
10,21.0,-1.0,17,True
11,15.5,-0.5,9,True
12,22.0,0.0,9,True
13,26.0,0.0,12,True
14,35.0,-1.0,21,True
15,26.0,0.0,12,True
16,19.5,-0.5,8,True
17,19.0,-1.0,10,True
18,19.5,-0.5,14,True
19,30.0,0.0,14,True
20,24.5,-1.5,21,True
21,19.0,-1.0,17,True
22,27.5,-2.5,23,True
23,24.0,0.0,9,True
24,41.0,-1.0,34,True
25,24.0,0.0,14,True
26,22.5,-1.5,31,False
27,24.0,0.0,8,True
28,20.0,0.0,11,True
29,18.0,0.0,6,True
30,18.0,0.0,10,True
31,25.5,-0.5,17,True
32,26.0,0.0,22,True
33,18.0,0.0,8,True
34,23.5,-0.5,8,True
35,18.0,0.0,13,True
36,21.5,-0.5,11,True
37,22.0,0.0,14,True
38,22.0,0.0,11,True
39,25.5,-0.5,22,True
40,22.0,0.0,16,True
41,36.5,-1.5,24,True
42,22.0,0.0,6,True
43,18.0,0.0,7,True
44,19.0,-1.0,6,True
45,23.0,-1.0,21,True
46,25.5,-0.5,16,True
47,14.0,0.0,2,True
48,13.5,-0.5,21,False
49,23.0,-1.0,20,True
50,20.0,0.0,9,True
51,20.0,0.0,6,True
52,20.0,0.0,14,True
53,18.0,0.0,11,True
54,29.5,-0.5,18,True
55,20.0,0.0,7,True
56,23.5,-0.5,10,True
57,28.0,0.0,15,True
58,33.5,-0.5,25,True
59,21.5,-0.5,13,True
60,18.0,0.0,4,True
61,30.0,0.0,21,True
62,22.0,0.0,16,True
63,18.0,0.0,7,True
64,24.0,0.0,9,True
65,25.5,-0.5,23,True
66,18.0,0.0,4,True
67,33.5,-2.5,33,True
68,18.0,0.0,11,True
69,21.0,-1.0,14,True
70,26.0,0.0,13,True
71,30.5,-3.5,46,False
72,30.0,0.0,13,True
73,18.0,0.0,6,True
74,18.0,0.0,12,True
75,28.0,0.0,16,True
76,21.0,-1.0,16,True
77,18.0,0.0,11,True
78,24.0,0.0,11,True
79,44.0,-2.0,46,True
80,18.0,0.0,4,True
81,24.0,0.0,26,True
82,26.0,0.0,14,True
83,22.0,0.0,9,True
84,18.0,0.0,6,True
85,37.5,-0.5,36,True
86,22.0,0.0,14,True
87,22.0,0.0,13,True
88,26.0,0.0,21,True
89,22.0,0.0,7,True
90,23.0,-1.0,31,True
91,21.0,-1.0,11,True
92,18.0,0.0,7,True
93,22.0,0.0,13,True
94,46.5,-1.5,33,True
95,20.0,0.0,11,True
96,18.0,0.0,8,True
97,18.0,0.0,11,True
98,18.0,0.0,6,True
99,22.0,0.0,15,True
