,total_reward,negative_reward,trial_length,reached_destination
0,5.5,-8.5,21,False
1,-5.0,-11.0,31,False
2,4.0,-18.0,46,False
3,13.5,-6.5,20,True
4,23.0,-11.0,36,True
5,12.0,-12.0,26,True
6,-3.5,-19.5,41,False
7,13.0,-4.5,14,True
8,1.5,-16.5,41,False
9,9.5,0.0,1,True
10,12.5,-5.5,21,False
11,11.5,-12.5,31,True
12,17.5,-8.5,26,True
13,21.5,-10.5,38,True
14,7.5,-8.5,31,False
15,14.5,-11.5,28,True
16,24.0,-2.0,17,True
17,24.0,-2.0,16,True
18,16.5,-1.5,8,True
19,13.5,-4.5,13,True
20,17.5,-4.5,22,True
21,21.0,-1.0,11,True
22,22.0,-2.0,17,True
23,16.0,-2.0,13,True
24,27.0,-3.0,31,False
25,18.0,0.0,11,True
26,22.0,0.0,9,True
27,27.0,-1.0,13,True
28,13.5,-4.5,19,True
29,26.0,-2.0,19,True
30,17.0,-1.0,12,True
31,24.0,-2.0,26,True
32,25.0,-1.0,12,True
33,18.0,0.0,6,True
34,21.5,-2.5,21,True
35,24.0,-2.0,17,True
36,23.5,-2.5,23,True
37,34.0,-8.0,38,True
38,27.5,-0.5,11,True
39,15.0,-3.0,17,True
40,31.5,-2.5,29,True
41,13.5,-0.5,8,True
42,22.0,0.0,12,True
43,19.0,-1.0,11,True
44,27.0,-1.0,16,True
45,11.5,0.0,5,True
46,22.0,0.0,7,True
47,12.0,-2.0,9,True
48,18.0,0.0,8,True
49,17.5,-0.5,8,True
50,18.0,0.0,16,True
51,18.0,0.0,9,True
52,18.0,0.0,14,True
53,18.0,0.0,11,True
54,20.0,0.0,10,True
55,22.0,0.0,17,True
56,27.0,-1.0,16,True
57,22.5,-1.5,14,True
58,22.5,-1.5,17,True
59,20.0,0.0,9,True
60,20.0,0.0,11,True
61,19.5,-0.5,14,True
62,23.5,-0.5,15,True
63,26.0,-2.0,16,True
64,23.5,-0.5,11,True
65,21.0,-1.0,11,True
66,37.0,-3.0,41,True
67,13.5,-0.5,7,True
68,11.5,0.0,2,True
69,24.0,-2.0,21,True
70,24.0,-4.0,31,True
71,27.5,-0.5,16,True
72,24.5,-1.5,25,True
73,20.0,0.0,11,True
74,20.0,0.0,6,True
75,23.0,-1.0,11,True
76,18.0,0.0,6,True
77,18.0,0.0,10,True
78,20.0,0.0,12,True
79,17.0,-1.0,11,True
80,21.5,-2.5,12,True
81,24.0,0.0,14,True
82,18.0,0.0,4,True
83,24.0,0.0,16,True
84,22.5,-1.5,14,True
85,23.0,-1.0,15,True
86,18.0,0.0,16,True
87,28.0,0.0,21,True
88,20.0,0.0,5,True
89,16.5,-3.5,36,False
90,18.0,0.0,4,True
91,24.0,0.0,11,True
92,21.5,-0.5,11,True
93,20.0,0.0,13,True
94,26.0,0.0,9,True
95,31.5,-2.5,26,True
96,24.0,-2.0,17,True
97,18.0,0.0,8,True
98,25.5,-0.5,13,True
99,26.0,-2.0,22,True
