,total_reward,negative_reward,trial_length,reached_destination
0,19.0,-11.0,41,True
1,16.5,-5.5,17,True
2,23.0,-3.0,16,True
3,23.5,-0.5,13,True
4,19.0,-3.0,13,True
5,9.0,-1.0,21,False
6,17.0,-1.0,11,True
7,18.0,0.0,7,True
8,22.0,0.0,9,True
9,22.0,0.0,7,True
10,31.0,-3.0,25,True
11,18.0,0.0,6,True
12,15.0,-1.0,9,True
13,20.0,0.0,12,True
14,20.0,0.0,7,True
15,20.0,0.0,8,True
16,21.5,-0.5,17,True
17,13.5,0.0,4,True
18,30.0,-2.0,26,True
19,17.0,-1.0,12,True
20,18.0,0.0,6,True
21,24.5,-1.5,21,True
22,22.0,0.0,13,True
23,20.0,0.0,7,True
24,23.0,-1.0,17,True
25,20.0,0.0,12,True
26,27.0,-1.0,17,True
27,22.0,0.0,8,True
28,18.0,0.0,7,True
29,20.0,0.0,9,True
30,26.0,-2.0,25,True
31,21.5,-2.5,25,True
32,30.0,0.0,17,True
33,28.0,0.0,15,True
34,18.0,0.0,10,True
35,18.0,0.0,5,True
36,24.0,0.0,15,True
37,18.5,-1.5,8,True
38,20.0,0.0,10,True
39,20.0,0.0,16,True
40,23.5,-0.5,16,True
41,21.5,-0.5,16,True
42,22.0,0.0,21,True
43,24.0,0.0,11,True
44,18.0,0.0,6,True
45,28.0,0.0,17,True
46,18.0,0.0,4,True
47,37.5,-0.5,33,True
48,32.0,-2.0,21,True
49,18.0,0.0,5,True
50,28.0,0.0,21,True
51,18.0,0.0,7,True
52,29.5,-0.5,25,True
53,19.5,-0.5,13,True
54,22.0,0.0,11,True
55,18.0,0.0,5,True
56,28.0,0.0,18,True
57,26.0,0.0,17,True
58,22.0,0.0,11,True
59,28.0,0.0,19,True
60,20.0,-2.0,20,True
61,22.0,0.0,16,True
62,23.0,-1.0,19,True
63,18.0,0.0,14,True
64,26.0,-2.0,26,False
65,27.5,-0.5,14,True
66,24.0,0.0,16,True
67,35.5,-0.5,31,True
68,24.0,0.0,12,True
69,18.0,0.0,6,True
70,27.0,-1.0,18,True
71,24.0,0.0,13,True
72,20.0,0.0,7,True
73,18.0,0.0,9,True
74,24.0,0.0,13,True
75,39.0,-3.0,41,True
76,22.0,0.0,8,True
77,13.5,-0.5,26,False
78,26.0,0.0,21,True
79,21.0,-1.0,17,True
80,26.0,0.0,31,True
81,22.0,0.0,13,True
82,22.0,0.0,11,True
83,32.5,-1.5,22,True
84,26.0,0.0,18,True
85,17.0,-1.0,7,True
86,18.0,0.0,4,True
87,26.0,0.0,17,True
88,22.0,0.0,16,True
89,24.0,0.0,10,True
90,26.0,0.0,18,True
91,24.0,0.0,16,True
92,15.5,-2.5,10,True
93,21.0,-1.0,16,True
94,28.0,0.0,23,True
95,21.0,-1.0,17,True
96,20.0,0.0,6,True
97,28.0,0.0,26,True
98,21.5,-0.5,10,True
99,25.5,-0.5,17,True
