,total_reward,negative_reward,trial_length,reached_destination
0,12.0,-8.0,26,False
1,22.5,-11.5,35,True
2,28.5,-3.5,41,False
3,27.5,-2.5,20,True
4,25.0,-1.0,14,True
5,18.0,0.0,4,True
6,23.0,-1.0,11,True
7,27.5,-0.5,17,True
8,23.5,-2.5,16,True
9,21.0,-1.0,13,True
10,20.0,0.0,10,True
11,21.0,-1.0,13,True
12,19.0,-1.0,21,False
13,23.0,-1.0,17,True
14,32.0,0.0,26,True
15,32.5,-1.5,26,True
16,20.0,0.0,16,True
17,18.0,0.0,11,True
18,22.0,0.0,8,True
19,27.5,-0.5,18,True
20,29.5,-0.5,21,True
21,18.0,0.0,6,True
22,24.0,0.0,11,True
23,18.0,0.0,4,True
24,20.0,0.0,6,True
25,18.0,0.0,13,True
26,22.0,0.0,16,True
27,11.5,-0.5,2,True
28,26.0,0.0,13,True
29,33.5,-0.5,28,True
30,24.0,0.0,14,True
31,23.0,-1.0,16,True
32,26.0,0.0,19,True
33,26.0,0.0,28,True
34,31.5,-0.5,25,True
35,20.0,0.0,8,True
36,20.0,0.0,16,True
37,20.0,0.0,21,True
38,22.0,0.0,6,True
39,28.0,0.0,31,True
40,18.0,0.0,6,True
41,22.0,0.0,12,True
42,18.0,0.0,7,True
43,24.0,0.0,10,True
44,20.0,0.0,12,True
45,21.0,-1.0,21,True
46,22.0,0.0,16,True
47,18.0,0.0,11,True
48,18.0,0.0,11,True
49,19.5,-0.5,10,True
50,27.5,-0.5,12,True
51,18.0,0.0,10,True
52,22.0,0.0,15,True
53,24.0,0.0,11,True
54,18.0,0.0,8,True
55,21.0,-1.0,10,True
56,27.5,-0.5,15,True
57,25.0,-1.0,19,True
58,25.5,-0.5,20,True
59,20.0,0.0,8,True
60,18.0,0.0,11,True
61,29.5,-0.5,16,True
62,20.0,0.0,12,True
63,22.0,0.0,7,True
64,20.0,0.0,10,True
65,20.0,0.0,11,True
66,18.0,0.0,4,True
67,24.0,0.0,14,True
68,22.0,0.0,13,True
69,20.0,0.0,14,True
70,22.0,0.0,9,True
71,20.0,0.0,12,True
72,29.0,-1.0,20,True
73,17.5,-0.5,9,True
74,24.0,0.0,12,True
75,22.0,0.0,14,True
76,26.0,0.0,22,True
77,24.0,0.0,11,True
78,18.0,0.0,12,True
79,20.0,0.0,15,True
80,15.5,-0.5,13,True
81,28.0,0.0,12,True
82,25.5,-0.5,10,True
83,18.0,0.0,7,True
84,20.0,0.0,14,True
85,16.5,-1.5,13,True
86,20.0,0.0,7,True
87,18.0,0.0,5,True
88,20.0,0.0,6,True
89,26.0,0.0,21,True
90,20.0,0.0,16,True
91,26.0,0.0,13,True
92,22.0,0.0,11,True
93,16.0,0.0,6,True
94,26.0,0.0,16,True
95,17.0,-1.0,7,True
96,25.5,-0.5,15,True
97,22.0,0.0,8,True
98,20.0,0.0,11,True
99,31.0,-1.0,25,True
