,total_reward,negative_reward,trial_length,reached_destination
0,-6.5,-12.5,21,False
1,11.0,-7.0,36,False
2,26.0,-2.0,23,True
3,22.0,0.0,14,True
4,24.0,-4.0,46,False
5,20.0,0.0,16,True
6,36.0,-4.0,35,True
7,25.5,-0.5,22,True
8,26.0,0.0,21,True
9,27.0,-1.0,16,True
10,26.0,0.0,27,True
11,20.0,0.0,17,True
12,21.5,-0.5,17,True
13,26.5,-1.5,19,True
14,25.5,-0.5,18,True
15,26.0,0.0,16,True
16,26.0,-2.0,16,True
17,26.5,-1.5,30,True
18,20.0,0.0,8,True
19,20.0,0.0,13,True
20,20.0,0.0,7,True
21,18.0,0.0,9,True
22,18.0,0.0,7,True
23,18.0,0.0,9,True
24,20.0,0.0,5,True
25,29.0,-1.0,26,True
26,23.5,-0.5,13,True
27,29.0,-1.0,16,True
28,22.5,-1.5,25,True
29,21.5,-0.5,7,True
30,27.5,-0.5,12,True
31,20.0,0.0,5,True
32,23.5,-4.5,26,True
33,17.5,-0.5,10,True
34,15.5,-0.5,6,True
35,17.0,-1.0,10,True
36,18.0,0.0,11,True
37,22.0,0.0,8,True
38,20.0,0.0,16,True
39,19.5,-0.5,14,True
40,20.0,0.0,11,True
41,26.0,0.0,17,True
42,26.0,0.0,17,True
43,24.0,0.0,12,True
44,22.0,0.0,13,True
45,21.0,-1.0,9,True
46,28.0,0.0,17,True
47,15.5,-0.5,7,True
48,20.0,0.0,7,True
49,28.0,0.0,19,True
50,18.0,0.0,9,True
51,26.0,0.0,17,True
52,20.0,0.0,13,True
53,32.0,-2.0,30,True
54,24.0,0.0,10,True
55,26.0,0.0,10,True
56,20.0,0.0,14,True
57,22.0,0.0,11,True
58,25.0,-1.0,14,True
59,22.0,0.0,16,True
60,22.0,0.0,17,True
61,24.0,0.0,31,True
62,18.0,0.0,8,True
63,18.0,0.0,13,True
64,24.0,0.0,7,True
65,18.0,0.0,6,True
66,19.0,-0.5,11,True
67,26.0,0.0,21,True
68,22.0,0.0,14,True
69,26.0,0.0,19,True
70,35.0,-1.0,26,True
71,41.5,-0.5,36,True
72,22.0,0.0,17,True
73,26.0,0.0,13,True
74,19.0,-1.0,13,True
75,28.0,0.0,13,True
76,18.0,0.0,7,True
77,31.0,-1.0,21,True
78,19.5,-0.5,9,True
79,27.5,-0.5,27,True
80,18.0,0.0,10,True
81,18.0,0.0,4,True
82,25.5,-0.5,17,True
83,24.0,0.0,16,True
84,22.0,0.0,7,True
85,18.0,0.0,11,True
86,22.0,0.0,13,True
87,25.0,-1.0,16,True
88,22.0,-2.0,16,True
89,18.0,0.0,12,True
90,18.0,0.0,6,True
91,21.5,-0.5,15,True
92,24.0,0.0,14,True
93,27.5,-0.5,18,True
94,26.5,-3.5,25,True
95,20.0,0.0,11,True
96,28.0,0.0,14,True
97,20.0,0.0,11,True
98,18.0,0.0,7,True
99,24.0,0.0,23,True
