,total_reward,negative_reward,trial_length,reached_destination
0,-1.5,-9.5,21,False
1,18.0,0.0,7,True
2,20.5,-1.5,27,True
3,0.0,0.0,21,False
4,31.5,-0.5,22,True
5,0.0,0.0,21,False
6,21.0,-3.0,16,True
7,2.0,0.0,31,False
8,3.5,-2.5,51,False
9,20.0,-2.0,14,True
10,24.0,0.0,12,True
11,9.5,-2.5,21,False
12,4.0,0.0,26,False
13,26.0,0.0,15,True
14,10.0,0.0,31,False
15,12.5,-1.5,15,True
16,11.5,0.0,25,True
17,8.0,0.0,26,False
18,-0.5,-0.5,31,False
19,6.5,-1.5,51,False
20,0.0,0.0,21,False
21,6.5,-1.5,26,False
22,10.0,0.0,36,False
23,20.0,0.0,7,True
24,7.5,-0.5,26,False
25,19.0,-1.0,13,True
26,32.0,0.0,21,True
27,21.0,-1.0,14,True
28,9.5,-0.5,31,False
29,26.0,0.0,14,True
30,20.0,0.0,8,True
31,0.0,0.0,31,False
32,6.0,0.0,31,False
33,18.0,0.0,6,True
34,6.0,0.0,26,False
35,-0.5,-0.5,56,False
36,-1.0,-1.0,36,False
37,22.0,0.0,12,True
38,6.0,0.0,21,False
39,6.5,-1.5,21,False
40,0.0,0.0,36,False
41,12.0,0.0,41,False
42,13.5,-0.5,36,False
43,26.0,0.0,8,True
44,22.0,0.0,18,True
45,8.0,0.0,31,False
46,4.5,-1.5,21,False
47,7.0,-1.0,26,False
48,22.0,0.0,10,True
49,4.0,0.0,31,False
50,-0.5,-0.5,31,False
51,0.0,0.0,26,False
52,24.0,0.0,17,True
53,6.0,0.0,21,False
54,4.0,0.0,21,False
55,11.5,-0.5,41,False
56,2.0,0.0,21,False
57,18.0,0.0,4,True
58,8.0,0.0,31,False
59,27.5,-0.5,15,True
60,26.5,-1.5,19,True
61,13.5,-0.5,41,False
62,15.5,-2.5,46,False
63,4.0,-2.0,41,False
64,7.0,-1.0,36,False
65,8.0,0.0,36,False
66,24.0,0.0,21,True
67,18.0,0.0,4,True
68,18.0,0.0,5,True
69,18.0,0.0,5,True
70,0.0,0.0,21,False
71,7.0,-1.0,31,False
72,0.0,0.0,31,False
73,15.0,-1.0,51,False
74,27.0,-3.0,19,True
75,22.0,0.0,8,True
76,5.5,-0.5,31,False
77,22.0,0.0,16,True
78,18.0,0.0,9,True
79,0.0,0.0,41,False
80,22.0,0.0,10,True
81,0.0,0.0,36,False
82,20.0,0.0,11,True
83,6.0,0.0,31,False
84,22.0,0.0,8,True
85,26.0,0.0,17,True
86,0.0,0.0,51,False
87,24.0,0.0,13,True
88,6.0,0.0,21,False
89,19.5,-0.5,51,False
90,24.0,0.0,10,True
91,25.0,-1.0,29,True
92,20.0,0.0,8,True
93,4.0,0.0,31,False
94,11.5,-0.5,21,False
95,15.5,-0.5,31,False
96,0.0,0.0,41,False
97,18.0,0.0,5,True
98,24.0,0.0,19,True
99,5.0,-3.0,36,False
