,total_reward,negative_reward,trial_length,reached_destination
0,1.0,-17.0,41,False
1,-5.0,-9.0,21,False
2,11.0,-7.0,31,False
3,11.0,-11.0,41,False
4,11.5,-8.5,27,True
5,18.0,-6.0,26,True
6,8.0,-4.0,8,True
7,4.0,-4.0,21,False
8,5.5,-6.5,21,False
9,25.0,-3.0,21,True
10,9.0,-3.0,21,False
11,37.0,-7.0,33,True
12,20.0,-12.0,41,True
13,22.5,-5.5,26,True
14,21.0,-3.0,10,True
15,25.0,-3.0,46,False
16,15.5,0.0,10,True
17,18.0,0.0,12,True
18,19.0,-1.0,13,True
19,15.0,-3.0,13,True
20,39.5,-2.5,36,True
21,15.0,-6.5,29,True
22,22.0,0.0,13,True
23,17.5,-0.5,21,True
24,19.5,-2.5,21,True
25,28.0,-4.0,26,True
26,21.5,-0.5,13,True
27,10.5,-1.5,5,True
28,28.0,-6.0,38,True
29,29.0,-3.0,25,True
30,24.5,-9.5,35,True
31,20.0,0.0,13,True
32,26.5,-7.5,24,True
33,23.5,-2.5,23,True
34,18.5,-1.5,11,True
35,20.0,-2.0,12,True
36,17.0,-1.0,13,True
37,17.0,-1.0,12,True
38,12.0,-2.0,21,False
39,20.0,0.0,11,True
40,25.5,-2.5,26,True
41,19.0,-1.0,9,True
42,18.0,-2.0,16,True
43,24.0,-2.0,14,True
44,25.5,-0.5,26,True
45,22.5,-1.5,11,True
46,18.0,0.0,6,True
47,23.0,-1.0,19,True
48,18.0,0.0,17,True
49,18.0,0.0,7,True
50,20.0,0.0,16,True
51,21.0,-1.0,16,True
52,19.0,-1.0,15,True
53,25.0,-1.0,22,True
54,20.0,0.0,11,True
55,17.5,-0.5,8,True
56,17.0,-1.0,13,True
57,24.5,-1.5,16,True
58,20.5,-1.5,13,True
59,18.0,0.0,11,True
60,20.0,0.0,10,True
61,18.0,0.0,5,True
62,21.0,-3.0,18,True
63,23.0,-1.0,21,True
64,20.0,0.0,8,True
65,18.0,0.0,7,True
66,22.0,0.0,18,True
67,23.5,-4.5,28,True
68,18.0,0.0,16,True
69,23.5,-0.5,13,True
70,20.0,0.0,10,True
71,24.5,-1.5,21,True
72,28.0,0.0,18,True
73,27.0,-1.0,26,True
74,23.0,-1.0,16,True
75,15.0,-1.0,5,True
76,18.0,0.0,7,True
77,33.0,-1.0,31,True
78,17.5,-0.5,14,True
79,20.0,0.0,13,True
80,27.5,-4.5,29,True
81,28.5,-1.5,21,True
82,22.0,0.0,7,True
83,23.5,-0.5,13,True
84,15.5,-0.5,5,True
85,24.5,-1.5,20,True
86,16.5,-1.5,8,True
87,23.5,-0.5,12,True
88,24.0,0.0,21,True
89,15.5,-0.5,6,True
90,17.5,-0.5,8,True
91,21.0,-1.0,11,True
92,24.5,-3.5,18,True
93,19.5,-0.5,10,True
94,18.0,0.0,6,True
95,21.5,-0.5,13,True
96,27.0,-1.0,25,True
97,19.0,-1.0,13,True
98,31.0,-1.0,22,True
99,26.0,0.0,9,True
