,total_reward,negative_reward,trial_length,reached_destination
0,-2.5,-10.5,26,False
1,14.5,-5.0,18,True
2,4.5,-11.5,36,False
3,1.0,-15.0,36,False
4,8.0,-8.0,21,False
5,8.5,-9.5,26,False
6,10.0,-14.0,30,True
7,5.0,-9.0,36,False
8,17.0,-11.0,29,True
9,16.5,-13.5,41,False
10,17.0,-7.0,31,False
11,6.0,-5.5,11,True
12,26.0,-12.0,35,True
13,24.0,-2.0,13,True
14,22.5,-1.5,26,False
15,6.5,-5.0,11,True
16,12.0,-4.0,10,True
17,10.0,-6.0,21,False
18,29.5,-4.5,32,True
19,23.0,-1.0,13,True
20,18.0,0.0,8,True
21,24.0,-4.0,17,True
22,19.5,-4.5,31,False
23,21.0,-1.0,11,True
24,31.0,-1.0,22,True
25,18.0,0.0,14,True
26,17.0,-1.0,6,True
27,31.5,-8.5,39,True
28,15.0,-1.0,9,True
29,17.0,-1.0,12,True
30,19.0,-1.0,9,True
31,11.5,-2.5,21,False
32,22.0,0.0,16,True
33,22.5,-1.5,11,True
34,27.5,-0.5,14,True
35,30.0,-6.0,43,True
36,23.0,-1.0,19,True
37,22.5,-1.5,22,True
38,20.0,0.0,9,True
39,15.0,-3.0,10,True
40,31.5,-4.5,44,True
41,13.5,-0.5,6,True
42,20.0,0.0,13,True
43,23.5,-0.5,18,True
44,20.0,-2.0,10,True
45,19.5,-0.5,14,True
46,20.0,0.0,13,True
47,20.5,-3.5,21,True
48,21.5,-0.5,13,True
49,27.5,-2.5,25,True
50,22.0,0.0,13,True
51,28.5,-1.5,17,True
52,21.0,-1.0,13,True
53,19.5,-4.5,27,True
54,20.0,0.0,12,True
55,11.5,0.0,2,True
56,40.0,-2.0,34,True
57,24.0,0.0,17,True
58,20.0,0.0,13,True
59,17.5,-0.5,11,True
60,28.0,-4.0,37,True
61,25.5,-0.5,15,True
62,18.0,0.0,12,True
63,29.0,-3.0,33,True
64,22.0,0.0,11,True
65,21.0,-1.0,15,True
66,20.0,-2.0,21,True
67,3.0,-3.0,31,False
68,18.0,0.0,7,True
69,33.0,-5.0,38,True
70,19.0,-1.0,9,True
71,31.0,-1.0,17,True
72,21.0,-1.0,10,True
73,23.5,-0.5,16,True
74,22.0,0.0,13,True
75,26.0,0.0,13,True
76,34.0,0.0,26,True
77,22.5,-3.5,29,True
78,18.0,0.0,5,True
79,25.0,-1.0,25,True
80,21.5,0.0,14,True
81,18.0,0.0,5,True
82,21.5,-0.5,14,True
83,22.0,0.0,16,True
84,21.0,-1.0,14,True
85,20.0,0.0,8,True
86,22.0,0.0,17,True
87,25.0,-1.0,10,True
88,17.5,-0.5,10,True
89,20.5,-1.5,12,True
90,23.0,-1.0,13,True
91,37.0,-3.0,29,True
92,27.5,-0.5,17,True
93,18.0,0.0,11,True
94,19.5,-0.5,16,True
95,26.0,0.0,16,True
96,23.5,-0.5,14,True
97,22.0,0.0,16,True
98,15.5,-0.5,12,True
99,20.0,0.0,8,True
