,total_reward,negative_reward,trial_length,reached_destination
0,7.5,-10.5,36,False
1,18.0,-2.0,8,True
2,18.0,-2.0,17,True
3,25.5,-2.5,21,True
4,21.5,-2.5,17,True
5,19.5,-0.5,21,False
6,25.0,-1.0,12,True
7,18.0,0.0,9,True
8,18.0,0.0,5,True
9,28.0,0.0,16,True
10,17.0,-1.0,7,True
11,17.0,-1.0,6,True
12,28.5,-1.5,22,True
13,20.0,-2.0,17,True
14,19.5,-0.5,10,True
15,20.0,0.0,12,True
16,25.0,-1.0,18,True
17,32.0,0.0,17,True
18,27.5,-0.5,16,True
19,18.0,0.0,8,True
20,18.0,0.0,14,True
21,20.0,0.0,13,True
22,22.0,0.0,11,True
23,20.0,0.0,5,True
24,20.0,0.0,14,True
25,27.5,-0.5,17,True
26,20.0,0.0,12,True
27,18.0,0.0,9,True
28,22.0,0.0,9,True
29,24.0,0.0,12,True
30,14.5,-1.5,6,True
31,18.0,0.0,14,True
32,22.0,0.0,11,True
33,26.0,0.0,13,True
34,28.0,0.0,16,True
35,18.0,0.0,9,True
36,33.0,-3.0,41,False
37,20.0,0.0,12,True
38,22.0,0.0,8,True
39,28.5,-1.5,22,True
40,20.0,0.0,9,True
41,24.5,-1.5,12,True
42,17.0,-1.0,13,True
43,22.0,0.0,10,True
44,18.0,0.0,14,True
45,25.5,-2.5,26,True
46,18.0,0.0,11,True
47,22.0,0.0,12,True
48,27.0,-1.0,16,True
49,20.0,0.0,8,True
50,17.0,-1.0,10,True
51,22.0,0.0,18,True
52,25.0,-1.0,31,False
53,24.0,0.0,21,True
54,27.5,-0.5,26,True
55,31.5,-0.5,31,True
56,18.0,0.0,5,True
57,26.0,0.0,13,True
58,26.0,0.0,13,True
59,22.0,0.0,17,True
60,20.0,0.0,10,True
61,23.5,-0.5,13,True
62,18.5,-1.5,26,False
63,22.0,0.0,8,True
64,18.0,0.0,11,True
65,27.5,-0.5,17,True
66,22.0,0.0,16,True
67,30.0,0.0,29,True
68,22.0,0.0,11,True
69,26.0,0.0,26,True
70,28.0,0.0,18,True
71,19.0,-1.0,9,True
72,9.5,0.0,1,True
73,20.0,0.0,11,True
74,39.5,-0.5,26,True
75,22.0,0.0,9,True
76,18.0,0.0,4,True
77,18.0,0.0,7,True
78,21.0,-1.0,9,True
79,19.5,-0.5,13,True
80,20.0,0.0,7,True
81,19.5,-0.5,8,True
82,18.0,0.0,11,True
83,18.0,0.0,4,True
84,22.0,0.0,11,True
85,24.0,0.0,18,True
86,24.0,0.0,19,True
87,20.0,0.0,7,True
88,20.0,0.0,7,True
89,22.5,-1.5,20,True
90,20.0,0.0,11,True
91,20.0,0.0,13,True
92,22.0,0.0,10,True
93,22.0,0.0,16,True
94,22.0,0.0,21,True
95,20.0,0.0,7,True
96,19.5,-0.5,10,True
97,14.0,0.0,2,True
98,20.0,0.0,11,True
99,25.0,-1.0,19,True
