,total_reward,negative_reward,trial_length,reached_destination
0,26.0,-4.0,16,True
1,26.0,-6.0,29,True
2,20.0,0.0,7,True
3,24.5,-3.5,25,True
4,27.5,-2.5,25,True
5,21.5,-2.5,17,True
6,23.0,-1.0,12,True
7,22.5,-1.5,11,True
8,22.0,0.0,16,True
9,17.5,-2.5,17,True
10,22.0,0.0,11,True
11,18.0,0.0,16,True
12,27.0,-1.0,27,True
13,20.0,0.0,13,True
14,25.5,-0.5,16,True
15,20.0,0.0,11,True
16,26.0,0.0,17,True
17,17.0,-1.0,13,True
18,40.5,-1.5,46,False
19,29.0,-1.0,26,True
20,27.0,-1.0,18,True
21,21.0,-1.0,16,True
22,30.0,0.0,19,True
23,23.0,-1.0,17,True
24,20.0,0.0,10,True
25,22.0,0.0,19,True
26,24.0,0.0,17,True
27,17.0,-1.0,7,True
28,22.0,0.0,11,True
29,18.0,0.0,11,True
30,24.0,0.0,13,True
31,21.5,-2.5,25,True
32,18.0,0.0,16,True
33,26.0,0.0,16,True
34,19.5,-0.5,14,True
35,18.0,0.0,11,True
36,26.0,0.0,12,True
37,21.5,-0.5,16,True
38,17.5,-0.5,13,True
39,19.0,-1.0,11,True
40,21.5,-0.5,9,True
41,20.0,0.0,21,True
42,22.0,0.0,21,False
43,28.0,0.0,24,True
44,25.5,-0.5,12,True
45,24.0,-2.0,21,True
46,27.0,-1.0,17,True
47,17.5,-0.5,12,True
48,28.0,0.0,21,True
49,20.0,0.0,6,True
50,19.0,-1.0,17,True
51,24.5,-1.5,20,True
52,20.0,0.0,17,True
53,20.0,0.0,16,True
54,18.0,0.0,5,True
55,18.0,0.0,6,True
56,22.0,0.0,9,True
57,20.0,0.0,10,True
58,30.0,0.0,21,True
59,25.5,-0.5,28,True
60,23.5,-0.5,12,True
61,19.0,-1.0,10,True
62,18.0,0.0,6,True
63,17.0,-1.0,9,True
64,20.0,0.0,11,True
65,18.0,0.0,13,True
66,30.0,0.0,18,True
67,15.5,-0.5,10,True
68,22.0,0.0,20,True
69,17.0,-1.0,10,True
70,22.0,0.0,10,True
71,26.0,0.0,17,True
72,17.5,-0.5,9,True
73,29.5,-0.5,26,True
74,28.5,-1.5,16,True
75,24.0,0.0,18,True
76,28.5,-1.5,22,True
77,18.0,0.0,4,True
78,22.0,0.0,14,True
79,22.0,0.0,9,True
80,25.5,-0.5,11,True
81,20.0,0.0,11,True
82,30.0,0.0,19,True
83,20.0,0.0,13,True
84,26.0,0.0,17,True
85,18.0,0.0,11,True
86,18.0,0.0,10,True
87,24.0,0.0,16,True
88,22.0,0.0,9,True
89,22.0,0.0,17,True
90,26.0,0.0,17,True
91,20.0,0.0,5,True
92,18.0,0.0,9,True
93,18.0,0.0,5,True
94,26.0,0.0,12,True
95,18.0,0.0,4,True
96,24.0,0.0,21,True
97,24.0,0.0,21,True
98,24.0,0.0,17,True
99,24.0,0.0,17,True
