,total_reward,negative_reward,trial_length,reached_destination
0,17.0,-11.0,36,False
1,18.0,0.0,9,True
2,17.0,-1.0,9,True
3,28.0,-4.0,25,True
4,20.0,0.0,12,True
5,18.0,0.0,9,True
6,17.5,-0.5,11,True
7,18.0,0.0,6,True
8,15.5,-0.5,4,True
9,30.5,-1.5,21,True
10,20.0,0.0,10,True
11,27.5,-0.5,12,True
12,21.0,-3.0,16,True
13,20.5,-1.5,21,False
14,22.0,0.0,10,True
15,23.5,-0.5,17,True
16,25.5,-0.5,21,True
17,27.0,-1.0,19,True
18,18.0,0.0,14,True
19,25.5,-0.5,19,True
20,20.0,0.0,7,True
21,39.0,-1.0,25,True
22,24.0,0.0,13,True
23,26.5,-1.5,25,True
24,23.0,-1.0,16,True
25,26.0,0.0,18,True
26,22.0,-2.0,21,True
27,19.0,-1.0,6,True
28,21.0,-1.0,20,True
29,28.0,0.0,10,True
30,22.0,0.0,10,True
31,16.5,-1.5,6,True
32,18.5,-1.5,11,True
33,18.0,0.0,9,True
34,24.0,0.0,11,True
35,22.0,0.0,17,True
36,30.0,0.0,22,True
37,20.0,0.0,8,True
38,17.5,-0.5,6,True
39,26.0,0.0,21,True
40,20.0,0.0,11,True
41,18.0,0.0,9,True
42,20.0,0.0,10,True
43,25.5,-0.5,15,True
44,17.0,-1.0,13,True
45,20.0,0.0,10,True
46,20.0,0.0,10,True
47,20.0,-2.0,25,True
48,26.0,0.0,10,True
49,20.0,0.0,9,True
50,22.0,0.0,13,True
51,20.0,0.0,12,True
52,19.5,-0.5,16,True
53,27.5,-0.5,20,True
54,26.0,0.0,17,True
55,18.0,0.0,7,True
56,17.5,-0.5,7,True
57,21.0,-1.0,11,True
58,24.0,-2.0,23,True
59,28.0,0.0,17,True
60,22.0,0.0,14,True
61,22.0,0.0,13,True
62,24.0,0.0,12,True
63,17.0,-1.0,8,True
64,17.0,-1.0,7,True
65,20.0,0.0,13,True
66,26.0,0.0,19,True
67,20.0,0.0,8,True
68,24.0,0.0,25,True
69,22.5,-1.5,13,True
70,20.0,0.0,11,True
71,38.5,-1.5,31,True
72,18.0,0.0,6,True
73,24.0,0.0,10,True
74,22.0,0.0,13,True
75,15.5,-0.5,5,True
76,20.0,0.0,11,True
77,30.0,0.0,25,True
78,20.0,0.0,5,True
79,24.0,0.0,22,True
80,31.0,-1.0,21,True
81,28.0,0.0,31,True
82,20.0,0.0,13,True
83,28.0,0.0,21,True
84,22.0,0.0,18,True
85,22.0,0.0,10,True
86,38.0,-2.0,34,True
87,18.0,0.0,14,True
88,24.0,0.0,16,True
89,24.0,0.0,19,True
90,28.0,0.0,12,True
91,22.0,0.0,16,True
92,18.0,0.0,7,True
93,23.5,-0.5,16,True
94,18.0,0.0,7,True
95,18.0,0.0,9,True
96,26.0,0.0,15,True
97,24.0,0.0,11,True
98,20.0,0.0,7,True
99,18.0,0.0,11,True
