,total_reward,negative_reward,trial_length,reached_destination
0,4.0,-8.0,21,False
1,-6.5,-10.5,21,False
2,10.5,-3.0,6,True
3,15.5,-16.5,51,False
4,6.5,-11.5,31,False
5,20.5,-9.5,32,True
6,19.5,-4.5,21,True
7,8.5,-3.5,21,False
8,17.0,-1.0,9,True
9,36.0,-6.0,31,True
10,22.5,-7.5,31,True
11,21.0,-1.0,11,True
12,17.0,-1.0,7,True
13,17.0,-1.0,7,True
14,17.5,-10.5,37,True
15,25.5,-0.5,19,True
16,26.5,-3.5,25,True
17,21.0,-1.0,18,True
18,22.5,-1.5,13,True
19,17.5,-0.5,12,True
20,25.0,-1.0,14,True
21,30.0,-2.0,23,True
22,13.5,-0.5,4,True
23,9.5,-2.5,6,True
24,11.5,-4.5,26,False
25,15.5,-0.5,5,True
26,24.0,0.0,13,True
27,20.0,0.0,7,True
28,18.0,-2.0,16,True
29,19.5,-4.5,17,True
30,22.0,0.0,7,True
31,22.5,-9.5,37,True
32,17.0,-1.0,5,True
33,19.0,-1.0,10,True
34,35.0,-5.0,30,True
35,34.5,-1.5,31,True
36,32.5,-1.5,23,True
37,19.0,-1.0,11,True
38,21.0,-3.0,17,True
39,23.5,-2.5,20,True
40,25.5,-0.5,21,True
41,20.0,0.0,6,True
42,17.0,-1.0,9,True
43,22.0,0.0,8,True
44,19.0,-1.0,13,True
45,10.5,-1.5,11,True
46,28.5,-1.5,19,True
47,23.5,-0.5,17,True
48,18.0,0.0,4,True
49,36.0,-4.0,37,True
50,20.0,0.0,13,True
51,24.0,0.0,9,True
52,17.5,-2.5,14,True
53,16.5,-1.5,10,True
54,20.0,0.0,10,True
55,18.5,-1.5,18,True
56,22.0,0.0,14,True
57,27.5,-0.5,17,True
58,38.0,-2.0,34,True
59,22.0,0.0,8,True
60,15.5,-0.5,13,True
61,24.0,0.0,10,True
62,15.0,-1.0,5,True
63,26.0,-2.0,23,True
64,18.0,0.0,6,True
65,19.5,-2.5,13,True
66,29.0,-1.0,26,True
67,27.5,-0.5,16,True
68,20.0,0.0,7,True
69,33.0,-3.0,29,True
70,37.5,-0.5,25,True
71,18.0,0.0,9,True
72,22.0,0.0,20,True
73,17.0,-1.0,7,True
74,24.5,-1.5,31,True
75,25.0,-1.0,23,True
76,25.5,-0.5,26,True
77,18.0,0.0,11,True
78,23.0,-1.0,13,True
79,18.5,-1.5,9,True
80,26.0,0.0,10,True
81,19.5,-4.5,23,True
82,19.5,-0.5,8,True
83,21.5,-0.5,17,True
84,24.0,-2.0,18,True
85,17.0,-1.0,10,True
86,20.0,0.0,9,True
87,21.5,-0.5,11,True
88,18.0,0.0,5,True
89,20.0,0.0,6,True
90,17.5,-0.5,9,True
91,21.0,-1.0,10,True
92,26.5,-1.5,13,True
93,24.0,0.0,17,True
94,19.5,-0.5,17,True
95,18.0,0.0,16,True
96,20.5,-1.5,16,True
97,27.0,-1.0,13,True
98,24.0,0.0,17,True
99,23.0,-1.0,16,True
