,total_reward,negative_reward,trial_length,reached_destination
0,17.5,-8.5,23,True
1,15.5,-2.5,26,False
2,8.0,0.0,41,False
3,24.0,0.0,17,True
4,11.0,-1.0,36,False
5,20.0,0.0,13,True
6,16.0,-2.0,10,True
7,20.0,0.0,11,True
8,22.0,0.0,11,True
9,20.0,0.0,13,True
10,24.0,0.0,18,True
11,27.0,-1.0,19,True
12,22.0,0.0,7,True
13,20.0,0.0,10,True
14,26.0,0.0,14,True
15,22.0,0.0,14,True
16,26.0,0.0,13,True
17,22.0,0.0,13,True
18,19.5,-0.5,14,True
19,20.0,0.0,10,True
20,26.0,0.0,13,True
21,25.5,-0.5,22,True
22,18.0,0.0,5,True
23,25.0,-1.0,29,True
24,30.0,0.0,22,True
25,28.0,0.0,16,True
26,26.0,0.0,21,True
27,18.0,0.0,4,True
28,24.0,0.0,16,True
29,28.0,0.0,21,True
30,18.0,0.0,6,True
31,32.0,0.0,22,True
32,35.0,-1.0,26,True
33,25.5,-0.5,14,True
34,18.0,0.0,9,True
35,16.0,0.0,5,True
36,18.0,0.0,6,True
37,20.0,0.0,10,True
38,25.5,-0.5,17,True
39,18.0,0.0,26,False
40,20.0,0.0,16,True
41,18.0,0.0,7,True
42,24.0,0.0,10,True
43,20.0,0.0,8,True
44,18.0,0.0,4,True
45,18.0,0.0,10,True
46,20.0,0.0,16,True
47,24.0,0.0,12,True
48,20.0,0.0,9,True
49,18.0,0.0,9,True
50,18.0,0.0,8,True
51,24.0,0.0,16,True
52,24.0,0.0,16,True
53,28.0,0.0,25,True
54,22.0,0.0,7,True
55,20.0,0.0,7,True
56,22.0,0.0,14,True
57,28.0,0.0,16,True
58,15.5,-0.5,12,True
59,14.0,0.0,2,True
60,26.0,0.0,9,True
61,24.0,0.0,15,True
62,22.0,0.0,21,True
63,26.0,0.0,14,True
64,22.0,0.0,12,True
65,23.0,-1.0,13,True
66,18.0,0.0,7,True
67,28.0,0.0,14,True
68,22.0,0.0,14,True
69,18.0,0.0,5,True
70,22.0,0.0,7,True
71,20.0,0.0,9,True
72,18.0,0.0,12,True
73,22.0,-2.0,14,True
74,24.0,0.0,16,True
75,18.0,0.0,18,True
76,30.0,0.0,17,True
77,28.0,0.0,18,True
78,24.5,-1.5,17,True
79,24.0,0.0,10,True
80,26.0,0.0,13,True
81,22.0,0.0,12,True
82,24.0,0.0,14,True
83,20.0,0.0,19,True
84,20.0,0.0,16,True
85,22.0,0.0,19,True
86,21.0,-1.0,16,True
87,22.0,0.0,8,True
88,20.0,0.0,8,True
89,26.0,0.0,12,True
90,29.5,-0.5,22,True
91,22.0,0.0,9,True
92,24.0,0.0,13,True
93,21.5,-0.5,13,True
94,20.0,0.0,11,True
95,18.0,0.0,14,True
96,24.0,0.0,10,True
97,19.0,-1.0,9,True
98,30.0,0.0,21,True
99,15.5,-0.5,5,True
