,total_reward,negative_reward,trial_length,reached_destination
0,-1.5,-9.5,21,False
1,16.0,-2.0,16,True
2,15.5,-0.5,6,True
3,29.5,-0.5,17,True
4,15.5,-2.5,13,True
5,22.5,-3.5,18,True
6,22.0,-2.0,15,True
7,17.5,-0.5,8,True
8,25.0,-1.0,17,True
9,24.0,0.0,9,True
10,21.5,-0.5,16,True
11,20.0,0.0,7,True
12,20.0,0.0,11,True
13,24.0,0.0,11,True
14,22.0,0.0,6,True
15,18.0,0.0,4,True
16,24.0,0.0,11,True
17,20.0,0.0,10,True
18,20.0,0.0,14,True
19,23.5,-0.5,9,True
20,17.0,-1.0,7,True
21,29.5,-0.5,22,True
22,26.5,-1.5,24,True
23,33.5,-0.5,19,True
24,19.5,-2.5,11,True
25,18.0,0.0,8,True
26,26.0,0.0,21,True
27,22.0,0.0,13,True
28,18.0,0.0,11,True
29,19.5,-0.5,16,True
30,15.5,-0.5,10,True
31,26.0,0.0,26,True
32,19.5,-2.5,11,True
33,27.5,-0.5,16,True
34,18.0,0.0,9,True
35,22.0,-2.0,25,True
36,22.0,0.0,17,True
37,28.0,-2.0,28,True
38,26.0,0.0,17,True
39,22.0,0.0,9,True
40,29.5,-0.5,26,True
41,18.0,0.0,17,True
42,22.0,0.0,11,True
43,18.0,0.0,5,True
44,22.0,0.0,9,True
45,26.0,0.0,16,True
46,30.0,0.0,29,True
47,24.0,0.0,9,True
48,18.0,0.0,9,True
49,18.0,0.0,16,True
50,22.0,0.0,14,True
51,21.5,-0.5,16,True
52,24.0,0.0,17,True
53,28.5,-1.5,21,True
54,22.0,0.0,10,True
55,18.0,0.0,11,True
56,24.0,0.0,22,True
57,27.5,-0.5,13,True
58,26.0,0.0,19,True
59,20.0,0.0,5,True
60,24.0,0.0,13,True
61,20.0,0.0,12,True
62,24.0,0.0,14,True
63,22.0,0.0,11,True
64,30.0,0.0,13,True
65,21.5,-0.5,13,True
66,23.0,-1.0,21,True
67,21.0,-1.0,26,False
68,24.0,0.0,16,True
69,13.5,-0.5,3,True
70,28.0,0.0,22,True
71,22.0,0.0,16,True
72,31.5,-0.5,17,True
73,24.0,0.0,10,True
74,22.0,0.0,12,True
75,18.0,0.0,4,True
76,22.0,0.0,12,True
77,22.0,0.0,14,True
78,24.0,0.0,17,True
79,20.0,0.0,13,True
80,22.0,0.0,16,True
81,18.0,0.0,12,True
82,18.0,0.0,11,True
83,25.5,-0.5,19,True
84,19.5,-0.5,12,True
85,18.5,-1.5,9,True
86,22.0,0.0,11,True
87,22.0,0.0,14,True
88,24.0,0.0,11,True
89,30.0,0.0,11,True
90,23.5,-0.5,20,True
91,23.5,-0.5,13,True
92,22.0,0.0,8,True
93,18.0,0.0,6,True
94,20.0,0.0,12,True
95,24.0,0.0,11,True
96,20.0,0.0,9,True
97,18.0,0.0,12,True
98,21.5,-0.5,21,True
99,18.0,0.0,7,True
