,total_reward,negative_reward,trial_length,reached_destination
0,-3.5,-9.5,21,False
1,6.0,-6.0,21,False
2,10.5,-15.5,35,True
3,6.5,-5.5,21,False
4,11.5,-6.5,19,True
5,11.5,-4.0,14,True
6,-1.0,-13.0,26,True
7,15.0,-9.0,29,True
8,20.5,-5.5,19,True
9,13.0,-3.0,13,True
10,9.5,-8.5,26,True
11,17.0,-1.0,7,True
12,25.0,-9.0,41,True
13,25.5,-0.5,13,True
14,16.0,-2.0,12,True
15,27.0,-1.0,26,True
16,22.0,-2.0,16,True
17,25.5,-2.5,17,True
18,24.5,-3.5,23,True
19,24.0,-2.0,16,True
20,17.0,-1.0,7,True
21,22.0,0.0,10,True
22,27.0,-1.0,32,True
23,25.5,-0.5,17,True
24,20.0,0.0,9,True
25,22.0,-2.0,16,True
26,30.0,-3.5,31,True
27,20.5,-1.5,10,True
28,15.5,-0.5,7,True
29,19.0,-1.0,11,True
30,18.0,0.0,4,True
31,22.5,-3.5,22,True
32,25.5,-2.5,29,True
33,18.0,0.0,6,True
34,29.5,-2.5,23,True
35,20.5,-1.5,21,True
36,22.0,0.0,10,True
37,21.0,-1.0,11,True
38,21.0,-1.0,11,True
39,20.0,0.0,8,True
40,18.0,0.0,6,True
41,20.0,0.0,13,True
42,14.5,-1.5,13,True
43,19.5,-0.5,13,True
44,18.0,0.0,5,True
45,17.5,-2.5,12,True
46,30.0,0.0,21,True
47,21.5,-0.5,21,False
48,19.5,0.0,18,True
49,21.5,-0.5,12,True
50,20.0,0.0,14,True
51,20.0,0.0,11,True
52,39.5,-2.5,36,True
53,22.0,0.0,8,True
54,18.0,0.0,4,True
55,19.5,-0.5,8,True
56,20.0,0.0,8,True
57,21.0,-1.0,17,True
58,15.5,-4.5,13,True
59,18.0,0.0,4,True
60,24.0,0.0,17,True
61,27.0,-1.0,23,True
62,9.0,-0.5,2,True
63,21.0,-1.0,12,True
64,14.5,-3.5,11,True
65,25.0,-1.0,14,True
66,20.0,0.0,6,True
67,18.0,0.0,16,True
68,17.0,-1.0,9,True
69,20.0,-4.0,46,False
70,22.0,0.0,17,True
71,18.0,0.0,10,True
72,18.0,-2.0,9,True
73,19.5,-0.5,10,True
74,20.0,0.0,13,True
75,28.0,0.0,10,True
76,18.0,0.0,8,True
77,22.0,0.0,11,True
78,28.0,-2.0,19,True
79,24.5,-1.5,18,True
80,35.0,-1.0,32,True
81,28.0,0.0,21,True
82,18.0,0.0,8,True
83,20.0,-2.0,16,True
84,22.0,0.0,8,True
85,26.0,0.0,21,True
86,25.0,-1.0,12,True
87,24.0,0.0,14,True
88,26.0,0.0,17,True
89,22.0,0.0,7,True
90,20.0,0.0,7,True
91,32.0,0.0,27,True
92,18.0,0.0,12,True
93,19.0,-1.0,13,True
94,20.0,0.0,9,True
95,27.0,-1.0,20,True
96,18.0,0.0,7,True
97,28.0,0.0,16,True
98,22.0,0.0,13,True
99,28.5,-1.5,21,True
