,total_reward,negative_reward,trial_length,reached_destination
0,8.0,-10.0,19,True
1,9.5,-6.5,17,True
2,4.5,-13.5,31,False
3,12.0,-6.0,26,False
4,13.5,-12.5,46,False
5,18.0,0.0,7,True
6,17.0,-9.0,31,True
7,16.5,-1.5,15,True
8,18.5,-1.5,14,True
9,17.0,-1.0,6,True
10,9.5,-2.5,4,True
11,24.5,-5.5,25,True
12,13.5,-2.5,21,False
13,15.0,-3.0,13,True
14,24.5,-1.5,17,True
15,17.0,-1.0,11,True
16,18.0,-4.0,18,True
17,28.5,-1.5,25,True
18,43.5,-4.5,40,True
19,22.0,0.0,12,True
20,22.5,-3.5,41,False
21,18.0,0.0,5,True
22,21.0,-1.0,9,True
23,22.5,-1.5,16,True
24,18.0,0.0,9,True
25,38.5,-3.5,29,True
26,21.5,-0.5,8,True
27,18.0,-2.0,19,True
28,20.0,0.0,11,True
29,21.5,-0.5,21,False
30,14.5,-1.5,10,True
31,18.5,-1.5,26,False
32,19.5,-0.5,10,True
33,38.0,-4.0,28,True
34,31.5,-4.5,34,True
35,18.0,0.0,13,True
36,19.5,-2.5,11,True
37,26.0,0.0,15,True
38,23.5,-0.5,14,True
39,23.5,-0.5,16,True
40,27.5,-0.5,13,True
41,26.0,0.0,15,True
42,22.0,0.0,18,True
43,22.0,0.0,16,True
44,16.0,-2.0,10,True
45,24.0,0.0,16,True
46,17.0,-1.0,9,True
47,40.5,-1.5,37,True
48,22.0,0.0,13,True
49,18.0,0.0,6,True
50,36.5,-1.5,34,True
51,21.0,-1.0,12,True
52,24.0,0.0,13,True
53,25.5,-0.5,12,True
54,18.0,0.0,7,True
55,21.0,-1.0,11,True
56,25.0,-5.0,29,True
57,24.0,0.0,8,True
58,20.0,0.0,8,True
59,22.0,0.0,13,True
60,24.0,0.0,9,True
61,20.0,0.0,7,True
62,18.0,0.0,6,True
63,22.0,0.0,10,True
64,29.5,-0.5,21,True
65,24.0,0.0,11,True
66,18.0,0.0,7,True
67,21.0,-1.0,10,True
68,29.0,-1.0,21,True
69,18.0,0.0,11,True
70,20.0,0.0,16,True
71,21.5,-0.5,36,False
72,18.0,0.0,6,True
73,19.5,-0.5,9,True
74,22.0,0.0,12,True
75,18.0,0.0,7,True
76,18.0,0.0,11,True
77,24.0,0.0,11,True
78,24.5,-1.5,15,True
79,18.0,0.0,13,True
80,24.0,0.0,14,True
81,22.0,0.0,11,True
82,18.0,0.0,11,True
83,18.0,0.0,11,True
84,20.0,0.0,11,True
85,21.5,-0.5,12,True
86,20.0,0.0,14,True
87,20.0,-2.0,14,True
88,20.0,0.0,16,True
89,27.0,-1.0,16,True
90,26.0,0.0,12,True
91,19.5,-0.5,8,True
92,28.0,-2.0,25,True
93,18.0,0.0,4,True
94,18.0,0.0,7,True
95,17.0,-0.5,17,True
96,24.0,0.0,9,True
97,18.0,0.0,7,True
98,26.5,-1.5,25,True
99,30.0,0.0,23,True
