,total_reward,negative_reward,trial_length,reached_destination
0,-8.5,-12.5,31,False
1,24.5,-5.5,24,True
2,2.0,-6.0,21,False
3,17.5,-2.5,11,True
4,3.5,-6.5,21,False
5,12.5,-1.5,5,True
6,31.5,-4.5,27,True
7,6.5,-11.5,36,False
8,10.5,-1.0,3,True
9,8.0,-8.0,31,False
10,21.0,-1.0,17,True
11,17.0,-9.0,36,False
12,25.0,-3.0,18,True
13,16.5,-11.5,37,True
14,23.0,-5.0,26,True
15,16.5,-3.5,17,True
16,18.0,0.0,10,True
17,22.5,-3.5,21,True
18,29.0,-5.0,25,True
19,22.5,-3.5,25,True
20,24.5,-1.5,16,True
21,30.5,-1.5,19,True
22,27.5,-0.5,21,True
23,25.5,-2.5,25,True
24,18.0,0.0,4,True
25,18.5,-7.5,29,True
26,18.0,-2.0,11,True
27,17.0,-3.0,13,True
28,29.5,-2.5,29,True
29,15.0,-3.0,8,True
30,19.0,-1.0,11,True
31,21.5,-4.5,21,False
32,28.5,-3.5,27,True
33,22.0,0.0,7,True
34,21.5,-2.5,22,True
35,26.0,-2.0,15,True
36,14.5,-1.5,26,False
37,25.5,-2.5,29,True
38,20.0,0.0,13,True
39,16.0,-2.0,21,False
40,19.0,-1.0,9,True
41,27.5,-2.5,21,True
42,25.0,-3.0,19,True
43,18.0,0.0,8,True
44,18.0,0.0,9,True
45,31.0,-1.0,36,True
46,21.0,-1.0,11,True
47,10.5,-5.5,31,False
48,28.0,-2.0,22,True
49,19.5,-0.5,10,True
50,21.0,-1.0,13,True
51,20.0,0.0,9,True
52,41.5,-0.5,25,True
53,20.5,-1.5,10,True
54,14.5,-1.5,11,True
55,24.0,-2.0,11,True
56,22.5,-1.5,16,True
57,20.0,0.0,6,True
58,24.0,-2.0,17,True
59,18.0,0.0,7,True
60,21.0,-1.0,17,True
61,28.0,0.0,19,True
62,18.0,0.0,9,True
63,20.0,0.0,10,True
64,24.0,-2.0,19,True
65,30.0,0.0,18,True
66,26.0,0.0,14,True
67,26.0,0.0,17,True
68,30.0,0.0,14,True
69,25.5,-0.5,14,True
70,18.0,0.0,7,True
71,24.0,0.0,15,True
72,16.0,0.0,3,True
73,24.0,0.0,10,True
74,17.0,-1.0,9,True
75,23.0,-1.0,10,True
76,30.5,-1.5,20,True
77,22.0,0.0,16,True
78,19.5,-0.5,16,True
79,23.0,-3.0,36,False
80,26.0,0.0,16,True
81,30.5,-1.5,29,True
82,21.5,-0.5,12,True
83,18.0,0.0,12,True
84,23.5,-0.5,12,True
85,20.5,-1.5,11,True
86,17.5,0.0,17,True
87,25.5,-0.5,17,True
88,23.5,-0.5,16,True
89,18.0,0.0,7,True
90,21.0,-1.0,21,False
91,20.0,0.0,17,True
92,24.0,0.0,18,True
93,18.0,0.0,6,True
94,27.5,-2.5,20,True
95,37.0,-1.0,28,True
96,26.0,0.0,11,True
97,24.5,-1.5,16,True
98,27.0,-1.0,26,True
99,23.5,-0.5,13,True
