,total_reward,negative_reward,trial_length,reached_destination
0,7.5,-12.5,36,False
1,23.5,-4.5,41,False
2,13.0,-5.0,36,False
3,0.0,0.0,21,False
4,16.5,-1.5,36,False
5,2.0,0.0,21,False
6,17.0,-1.0,16,True
7,31.0,-1.0,41,True
8,18.0,0.0,4,True
9,21.0,-1.0,9,True
10,0.5,-1.5,41,False
11,15.5,-0.5,41,False
12,9.5,-0.5,26,False
13,9.0,-1.0,21,False
14,0.0,0.0,26,False
15,10.0,-6.0,46,False
16,0.0,0.0,21,False
17,9.0,-1.0,26,False
18,25.0,-1.0,16,True
19,25.5,-0.5,16,True
20,22.0,0.0,13,True
21,29.0,-1.0,39,True
22,20.0,0.0,11,True
23,11.5,-0.5,13,True
24,-0.5,-0.5,36,False
25,46.5,-1.5,48,True
26,17.0,-1.0,11,True
27,22.0,0.0,14,True
28,24.0,0.0,7,True
29,18.0,0.0,10,True
30,19.5,-0.5,8,True
31,18.0,0.0,9,True
32,22.0,0.0,16,True
33,20.0,0.0,11,True
34,26.0,0.0,16,True
35,27.0,-1.0,21,True
36,16.0,0.0,4,True
37,27.5,-0.5,15,True
38,18.0,0.0,10,True
39,22.0,0.0,12,True
40,23.5,-0.5,17,True
41,24.0,0.0,8,True
42,18.0,0.0,4,True
43,30.0,0.0,26,True
44,13.5,0.0,3,True
45,18.0,0.0,7,True
46,18.0,0.0,4,True
47,18.0,0.0,7,True
48,23.5,-0.5,15,True
49,28.0,0.0,21,True
50,18.0,0.0,16,True
51,18.0,0.0,7,True
52,18.0,0.0,7,True
53,22.0,0.0,10,True
54,24.0,0.0,17,True
55,18.0,-2.0,14,True
56,22.0,0.0,6,True
57,27.5,-2.5,18,True
58,23.5,-0.5,11,True
59,17.5,-0.5,17,True
60,22.0,0.0,13,True
61,19.0,-1.0,13,True
62,21.0,-1.0,11,True
63,22.0,0.0,11,True
64,24.5,-1.5,20,True
65,22.0,0.0,21,True
66,22.0,0.0,29,True
67,18.0,0.0,8,True
68,28.0,0.0,25,True
69,21.0,-1.0,23,True
70,20.0,-2.0,16,True
71,20.0,0.0,9,True
72,20.0,0.0,13,True
73,28.0,0.0,18,True
74,22.5,-1.5,13,True
75,23.0,-1.0,21,True
76,33.5,-0.5,17,True
77,22.0,0.0,11,True
78,28.0,0.0,16,True
79,18.0,0.0,8,True
80,29.5,-0.5,22,True
81,22.0,0.0,14,True
82,26.0,-2.0,17,True
83,20.0,0.0,11,True
84,22.0,0.0,11,True
85,20.0,0.0,7,True
86,24.0,0.0,7,True
87,22.5,-1.5,16,True
88,20.0,0.0,7,True
89,20.0,0.0,7,True
90,19.5,-0.5,10,True
91,30.0,0.0,16,True
92,23.5,-0.5,16,True
93,18.0,0.0,12,True
94,18.0,0.0,16,True
95,26.0,0.0,20,True
96,23.5,-0.5,19,True
97,25.0,-1.0,26,True
98,30.5,-1.5,18,True
99,18.0,0.0,11,True
