,total_reward,negative_reward,trial_length,reached_destination
0,16.5,-3.5,11,True
1,10.5,-7.5,21,False
2,23.5,-4.5,30,True
3,20.0,0.0,8,True
4,29.5,-2.5,24,True
5,27.5,-0.5,14,True
6,16.0,0.0,3,True
7,24.5,-1.0,22,True
8,37.5,-0.5,30,True
9,26.0,-4.0,25,True
10,37.0,-1.0,29,True
11,27.0,-1.0,36,False
12,22.0,0.0,9,True
13,22.0,0.0,11,True
14,15.5,-0.5,6,True
15,24.0,0.0,17,True
16,22.0,0.0,11,True
17,32.0,-2.0,26,True
18,22.0,0.0,9,True
19,18.0,0.0,5,True
20,19.0,-1.0,10,True
21,19.0,-3.0,17,True
22,19.5,-0.5,9,True
23,22.0,0.0,10,True
24,24.0,0.0,25,True
25,20.0,0.0,13,True
26,26.0,0.0,9,True
27,18.0,0.0,6,True
28,17.0,-1.0,13,True
29,19.5,-0.5,6,True
30,26.0,0.0,13,True
31,29.5,-0.5,18,True
32,21.0,-1.0,11,True
33,22.0,0.0,21,True
34,25.5,-0.5,16,True
35,18.0,0.0,6,True
36,18.0,0.0,8,True
37,23.5,-0.5,13,True
38,26.5,-1.5,26,True
39,28.0,-2.0,21,True
40,18.0,0.0,10,True
41,18.0,0.0,7,True
42,18.0,0.0,8,True
43,24.0,0.0,25,True
44,32.0,0.0,24,True
45,17.5,-0.5,10,True
46,26.0,0.0,18,True
47,19.5,-0.5,13,True
48,20.0,0.0,5,True
49,20.0,0.0,14,True
50,20.0,0.0,8,True
51,33.0,-3.0,25,True
52,18.0,0.0,5,True
53,24.0,0.0,16,True
54,25.0,-1.0,21,True
55,18.0,0.0,4,True
56,24.0,0.0,12,True
57,20.0,-2.0,14,True
58,24.0,0.0,12,True
59,22.0,0.0,21,True
60,20.0,0.0,9,True
61,24.0,0.0,10,True
62,31.0,-1.0,23,True
63,20.0,0.0,7,True
64,29.5,-2.5,20,True
65,22.0,0.0,19,True
66,36.5,-1.5,25,True
67,26.0,0.0,17,True
68,26.0,0.0,18,True
69,22.0,0.0,11,True
70,18.0,0.0,11,True
71,25.5,-0.5,14,True
72,25.5,-0.5,11,True
73,20.0,0.0,11,True
74,23.0,-1.0,17,True
75,21.0,-1.0,16,True
76,24.0,0.0,11,True
77,20.0,0.0,19,True
78,20.0,0.0,14,True
79,19.0,-1.0,10,True
80,20.0,0.0,7,True
81,23.5,-0.5,17,True
82,29.0,-1.0,33,True
83,24.0,0.0,13,True
84,18.0,0.0,13,True
85,26.0,0.0,16,True
86,20.0,0.0,6,True
87,24.0,0.0,8,True
88,20.0,0.0,7,True
89,20.0,0.0,13,True
90,18.0,0.0,9,True
91,22.0,0.0,15,True
92,24.5,-1.5,23,True
93,30.5,-1.5,27,True
94,26.0,0.0,14,True
95,19.5,-0.5,7,True
96,25.5,-0.5,17,True
97,26.0,0.0,14,True
98,18.0,0.0,11,True
99,20.0,0.0,13,True
