,total_reward,negative_reward,trial_length,reached_destination
0,10.5,-5.5,20,True
1,20.0,-6.0,18,True
2,12.0,-4.0,17,True
3,27.5,-2.5,21,True
4,16.0,0.0,4,True
5,31.0,-3.0,21,True
6,25.5,-0.5,20,True
7,22.5,-1.5,16,True
8,19.5,-0.5,14,True
9,25.0,-1.0,19,True
10,23.0,-1.0,12,True
11,20.0,0.0,11,True
12,22.0,0.0,8,True
13,20.0,0.0,9,True
14,21.5,-0.5,12,True
15,26.0,0.0,17,True
16,22.0,0.0,13,True
17,18.0,0.0,11,True
18,24.5,-1.5,26,True
19,26.0,0.0,13,True
20,23.0,-1.0,16,True
21,19.5,-0.5,16,True
22,18.0,0.0,16,True
23,24.0,0.0,11,True
24,24.0,0.0,12,True
25,20.0,0.0,11,True
26,18.0,0.0,16,True
27,22.0,0.0,9,True
28,23.0,-1.0,10,True
29,22.0,0.0,11,True
30,25.5,-0.5,11,True
31,21.5,-0.5,8,True
32,40.5,-1.5,41,True
33,20.0,0.0,10,True
34,23.5,-0.5,16,True
35,17.0,-1.0,17,True
36,16.0,0.0,6,True
37,18.0,0.0,7,True
38,35.0,-1.0,25,True
39,20.0,0.0,7,True
40,23.0,-1.0,13,True
41,20.0,0.0,9,True
42,18.0,0.0,4,True
43,24.0,0.0,9,True
44,15.5,-0.5,7,True
45,19.0,-1.0,8,True
46,20.0,0.0,12,True
47,27.0,-1.0,17,True
48,23.0,-1.0,17,True
49,24.0,0.0,7,True
50,28.0,0.0,19,True
51,26.0,0.0,19,True
52,27.0,-1.0,21,True
53,41.0,-1.0,41,True
54,24.0,0.0,10,True
55,20.0,0.0,5,True
56,20.0,0.0,13,True
57,22.0,0.0,13,True
58,24.0,0.0,16,True
59,17.0,-1.0,8,True
60,23.5,-0.5,25,True
61,27.0,-1.0,21,True
62,19.5,-0.5,9,True
63,24.0,0.0,9,True
64,24.0,0.0,11,True
65,30.0,0.0,13,True
66,20.0,0.0,11,True
67,21.5,-0.5,17,True
68,18.0,0.0,12,True
69,27.5,-0.5,19,True
70,22.0,0.0,13,True
71,20.0,0.0,6,True
72,20.0,0.0,8,True
73,18.0,0.0,5,True
74,28.0,0.0,18,True
75,25.5,-0.5,11,True
76,22.0,0.0,10,True
77,18.0,0.0,8,True
78,22.5,-3.5,28,True
79,24.0,0.0,13,True
80,16.0,0.0,5,True
81,21.5,-0.5,11,True
82,20.0,0.0,7,True
83,22.0,0.0,11,True
84,24.0,0.0,12,True
85,20.0,0.0,13,True
86,19.0,-1.0,16,True
87,18.0,0.0,16,True
88,24.0,0.0,10,True
89,15.5,0.0,9,True
90,17.5,-0.5,11,True
91,20.0,0.0,8,True
92,19.5,-0.5,8,True
93,28.5,-1.5,25,True
94,26.0,0.0,16,True
95,20.0,0.0,10,True
96,25.5,-0.5,16,True
97,15.5,0.0,9,True
98,29.0,-1.0,22,True
99,23.5,-0.5,11,True
