,total_reward,negative_reward,trial_length,reached_destination
0,5.5,-14.5,31,True
1,2.5,-7.5,26,False
2,1.5,-10.0,17,True
3,6.5,-3.5,26,False
4,13.5,-12.5,36,False
5,35.0,-3.0,20,True
6,21.5,-2.5,13,True
7,14.5,-5.5,17,True
8,20.0,-4.0,21,True
9,22.0,-6.0,20,True
10,23.5,-2.5,15,True
11,43.0,-5.0,38,True
12,18.0,0.0,7,True
13,23.5,-6.5,27,True
14,17.5,-0.5,21,False
15,20.0,0.0,7,True
16,18.0,0.0,10,True
17,20.0,-2.0,21,True
18,28.0,-2.0,18,True
19,21.0,-1.0,12,True
20,22.0,0.0,9,True
21,28.0,-2.0,13,True
22,18.0,0.0,4,True
23,18.5,-1.5,11,True
24,18.5,-3.5,21,True
25,28.0,-4.0,23,True
26,18.0,0.0,11,True
27,19.0,-1.0,11,True
28,20.0,0.0,19,True
29,16.0,0.0,3,True
30,18.0,0.0,9,True
31,18.0,0.0,8,True
32,22.0,0.0,6,True
33,20.0,0.0,9,True
34,30.0,-2.0,20,True
35,18.0,0.0,8,True
36,17.5,-2.5,31,False
37,20.0,0.0,6,True
38,24.0,0.0,12,True
39,18.0,0.0,11,True
40,41.5,-4.5,38,True
41,25.0,-1.0,17,True
42,22.0,0.0,13,True
43,18.0,0.0,6,True
44,18.0,0.0,11,True
45,25.0,-1.0,21,True
46,20.0,0.0,16,True
47,22.0,0.0,20,True
48,24.5,-1.5,18,True
49,21.0,-1.0,12,True
50,22.0,0.0,11,True
51,20.0,0.0,11,True
52,24.5,-1.5,16,True
53,20.0,0.0,8,True
54,27.0,-3.0,25,True
55,25.5,-0.5,12,True
56,22.0,0.0,9,True
57,18.0,0.0,16,True
58,30.0,-4.0,28,True
59,22.0,0.0,17,True
60,18.0,0.0,8,True
61,20.5,-1.5,12,True
62,18.0,0.0,7,True
63,45.0,-1.0,35,True
64,26.5,-1.5,22,True
65,25.0,-1.0,31,False
66,21.5,-0.5,18,True
67,29.5,-0.5,18,True
68,26.0,-2.0,21,True
69,35.5,-0.5,21,True
70,23.0,-1.0,13,True
71,18.0,0.0,6,True
72,20.0,0.0,7,True
73,18.0,0.0,4,True
74,18.5,-1.5,12,True
75,18.0,0.0,4,True
76,19.0,-1.0,16,True
77,19.0,-1.0,8,True
78,24.0,0.0,21,True
79,22.0,0.0,12,True
80,18.0,0.0,13,True
81,17.0,-1.0,13,True
82,22.5,-1.5,14,True
83,20.0,0.0,7,True
84,22.0,0.0,12,True
85,19.0,-1.0,14,True
86,20.0,0.0,13,True
87,18.0,0.0,9,True
88,22.0,0.0,9,True
89,17.0,-1.0,5,True
90,18.0,0.0,10,True
91,20.5,-1.5,21,True
92,20.0,0.0,16,True
93,25.5,-0.5,34,True
94,19.5,-0.5,12,True
95,22.0,0.0,14,True
96,20.0,0.0,13,True
97,22.0,0.0,8,True
98,21.0,-1.0,36,False
99,26.5,-1.5,21,True
