,total_reward,negative_reward,trial_length,reached_destination
0,1.5,-10.5,31,False
1,18.0,-6.0,36,False
2,30.5,-1.5,28,True
3,19.0,-3.0,16,True
4,11.5,0.0,2,True
5,27.5,-0.5,16,True
6,38.5,-3.5,26,True
7,21.5,-0.5,20,True
8,26.0,0.0,25,True
9,18.0,0.0,5,True
10,32.0,0.0,21,True
11,19.0,-1.0,12,True
12,21.0,-1.0,17,True
13,18.0,0.0,4,True
14,26.0,0.0,22,True
15,23.0,-1.0,16,True
16,31.0,-1.0,19,True
17,17.5,-0.5,11,True
18,22.0,0.0,13,True
19,24.0,0.0,17,True
20,29.5,-0.5,19,True
21,19.5,-0.5,16,True
22,25.5,-0.5,10,True
23,22.0,0.0,11,True
24,20.0,0.0,12,True
25,21.0,-3.0,21,True
26,18.0,0.0,6,True
27,18.0,0.0,4,True
28,20.0,0.0,13,True
29,20.0,0.0,7,True
30,20.0,0.0,9,True
31,20.0,0.0,7,True
32,26.0,0.0,25,True
33,24.0,0.0,16,True
34,18.5,-1.5,13,True
35,18.0,0.0,8,True
36,18.0,0.0,7,True
37,30.5,-1.5,23,True
38,20.0,0.0,9,True
39,22.0,0.0,17,True
40,30.0,0.0,14,True
41,26.0,0.0,13,True
42,18.0,0.0,11,True
43,24.0,0.0,11,True
44,25.5,-0.5,13,True
45,26.5,-1.5,16,True
46,21.0,-1.0,16,True
47,20.5,-1.5,11,True
48,18.0,0.0,4,True
49,20.0,0.0,8,True
50,17.5,-0.5,5,True
51,14.5,-1.5,11,True
52,23.5,-0.5,11,True
53,32.0,0.0,22,True
54,19.5,-0.5,8,True
55,25.5,-0.5,10,True
56,20.0,0.0,9,True
57,18.0,0.0,11,True
58,21.5,-0.5,15,True
59,22.0,0.0,13,True
60,20.0,0.0,5,True
61,25.5,-0.5,22,True
62,26.0,0.0,21,True
63,20.0,0.0,8,True
64,20.0,0.0,11,True
65,22.0,0.0,9,True
66,31.5,-0.5,18,True
67,17.0,-1.0,7,True
68,18.0,0.0,10,True
69,31.0,-1.0,22,True
70,18.0,0.0,16,True
71,24.0,0.0,13,True
72,26.5,-1.5,23,True
73,20.0,0.0,13,True
74,18.0,0.0,11,True
75,24.0,0.0,21,True
76,17.5,-0.5,5,True
77,18.0,0.0,7,True
78,17.0,-1.0,14,True
79,20.0,0.0,16,True
80,18.0,0.0,4,True
81,20.0,0.0,11,True
82,18.0,0.0,8,True
83,19.5,-0.5,16,True
84,18.0,0.0,6,True
85,24.0,0.0,17,True
86,27.5,-0.5,19,True
87,30.0,0.0,16,True
88,21.0,-1.0,13,True
89,32.0,0.0,22,True
90,22.0,0.0,8,True
91,24.0,0.0,21,True
92,19.5,-0.5,9,True
93,24.0,0.0,12,True
94,18.0,0.0,12,True
95,20.0,0.0,9,True
96,20.0,0.0,16,True
97,24.0,0.0,13,True
98,24.0,0.0,11,True
99,20.0,0.0,13,True
