,total_reward,negative_reward,trial_length,reached_destination
0,4.0,-10.0,31,False
1,15.5,-4.5,15,True
2,3.0,-9.0,21,False
3,7.5,-6.5,21,False
4,14.0,-8.0,21,True
5,9.5,0.0,4,True
6,5.5,-14.5,41,False
7,10.5,-9.5,31,False
8,20.0,-2.0,19,True
9,20.5,-7.5,31,True
10,21.5,-4.5,21,True
11,16.5,-13.5,38,True
12,12.5,-3.5,14,True
13,15.0,-5.0,26,False
14,17.0,-5.0,18,True
15,10.5,-7.5,36,False
16,18.0,0.0,4,True
17,23.0,-7.0,29,True
18,12.0,-2.0,8,True
19,20.5,-1.5,22,True
20,19.0,-5.0,21,True
21,18.5,-1.5,8,True
22,22.0,-2.0,20,True
23,19.0,-1.0,10,True
24,19.0,-1.0,7,True
25,17.0,-9.0,37,True
26,28.0,-2.0,26,True
27,18.0,-4.0,22,True
28,21.5,-2.5,11,True
29,25.0,-5.0,31,False
30,15.5,-2.5,11,True
31,28.5,-5.5,33,True
32,20.5,-1.5,19,True
33,26.5,-1.5,18,True
34,27.5,-2.5,31,True
35,24.5,-3.5,18,True
36,21.0,-3.0,25,True
37,17.5,-0.5,6,True
38,24.0,0.0,16,True
39,28.5,-1.5,22,True
40,14.5,-1.5,8,True
41,19.5,-0.5,12,True
42,18.0,0.0,5,True
43,20.0,0.0,17,True
44,17.5,-0.5,7,True
45,20.0,-2.0,16,True
46,22.0,-2.0,18,True
47,17.5,-4.5,21,True
48,25.0,-5.0,31,True
49,11.0,-1.0,21,False
50,27.0,-3.0,39,True
51,26.5,-1.5,21,True
52,29.5,-0.5,21,True
53,22.0,0.0,20,True
54,17.0,-1.0,9,True
55,20.5,-1.5,22,True
56,29.0,-3.0,24,True
57,22.0,-2.0,26,True
58,14.5,-1.5,13,True
59,22.0,-2.0,13,True
60,20.0,0.0,7,True
61,21.0,-3.0,21,True
62,18.0,0.0,7,True
63,22.5,-1.5,11,True
64,25.0,-1.0,27,True
65,22.0,0.0,13,True
66,18.0,0.0,5,True
67,21.0,-1.0,12,True
68,20.0,0.0,9,True
69,20.5,-1.5,13,True
70,22.0,0.0,16,True
71,29.5,-2.5,32,True
72,28.0,0.0,16,True
73,20.5,-1.5,13,True
74,26.0,0.0,14,True
75,17.5,0.0,9,True
76,21.5,-2.5,15,True
77,27.5,-2.5,23,True
78,16.0,0.0,3,True
79,20.0,0.0,16,True
80,20.0,0.0,15,True
81,15.5,-0.5,6,True
82,25.0,-1.0,19,True
83,18.0,0.0,13,True
84,29.0,-1.0,16,True
85,22.0,0.0,8,True
86,18.0,0.0,8,True
87,13.5,-2.5,7,True
88,22.0,0.0,10,True
89,21.0,-1.0,12,True
90,44.0,-2.0,36,True
91,20.0,0.0,14,True
92,27.5,-0.5,17,True
93,15.0,-3.0,10,True
94,21.0,-1.0,14,True
95,24.0,0.0,11,True
96,18.0,0.0,14,True
97,20.0,0.0,10,True
98,27.0,-3.0,21,True
99,21.5,-0.5,15,True
