,total_reward,negative_reward,trial_length,reached_destination
0,-7.0,-15.0,31,False
1,5.5,-8.5,31,False
2,13.0,-11.0,36,False
3,12.0,-14.0,46,False
4,7.0,-15.0,43,True
5,14.5,-11.5,30,True
6,7.0,-11.0,36,False
7,0.0,-12.0,36,False
8,28.5,-5.5,29,True
9,18.0,0.0,13,True
10,16.0,-2.0,21,False
11,20.5,-7.5,28,True
12,23.0,-5.0,26,True
13,18.0,-4.0,22,True
14,15.5,-4.5,17,True
15,14.5,-3.5,10,True
16,21.5,-2.5,31,False
17,18.0,-6.0,36,False
18,30.0,-2.0,20,True
19,23.0,-7.0,28,True
20,30.5,-1.5,18,True
21,15.0,-3.0,11,True
22,21.0,-1.0,11,True
23,19.5,-2.5,13,True
24,28.5,-5.5,33,True
25,23.5,-0.5,17,True
26,40.0,-4.0,35,True
27,17.0,-1.0,7,True
28,26.5,-1.5,20,True
29,21.0,-1.0,11,True
30,21.0,-5.0,29,True
31,25.5,-2.5,31,True
32,17.5,-2.5,9,True
33,38.5,-3.5,41,True
34,27.5,-0.5,17,True
35,17.0,-1.0,14,True
36,25.0,-1.0,22,True
37,21.5,-0.5,12,True
38,34.0,-4.0,32,True
39,21.5,-0.5,16,True
40,24.0,-2.0,22,True
41,28.0,-2.0,21,True
42,20.0,0.0,7,True
43,22.0,0.0,6,True
44,18.0,0.0,7,True
45,22.0,0.0,21,True
46,27.5,-0.5,17,True
47,22.0,0.0,17,True
48,17.5,-0.5,6,True
49,20.0,0.0,9,True
50,18.0,0.0,6,True
51,21.5,-2.5,15,True
52,23.5,-0.5,16,True
53,23.5,-0.5,15,True
54,22.0,0.0,16,True
55,28.0,-2.0,27,True
56,16.5,-1.5,8,True
57,22.0,-4.0,26,True
58,33.0,-3.0,46,True
59,19.5,-0.5,10,True
60,22.0,0.0,17,True
61,26.5,-1.5,21,True
62,18.5,-1.5,16,True
63,21.0,-1.0,12,True
64,28.0,-2.0,25,True
65,18.0,0.0,16,True
66,20.0,0.0,6,True
67,28.5,-1.5,16,True
68,32.0,0.0,17,True
69,17.5,-2.5,16,True
70,24.5,-1.5,22,True
71,18.0,0.0,7,True
72,17.0,-1.0,7,True
73,31.5,-0.5,21,True
74,25.0,-1.0,13,True
75,27.5,-0.5,21,True
76,18.0,0.0,11,True
77,18.0,0.0,11,True
78,18.0,0.0,4,True
79,21.5,-0.5,10,True
80,26.5,-1.5,20,True
81,18.0,0.0,11,True
82,18.0,0.0,7,True
83,21.0,-1.0,16,True
84,20.0,0.0,5,True
85,16.5,-1.5,16,True
86,24.0,-4.0,19,True
87,22.0,-2.0,19,True
88,26.0,0.0,26,True
89,21.0,-0.5,16,True
90,15.0,-3.0,11,True
91,19.5,-0.5,19,True
92,31.0,-1.0,22,True
93,21.0,-1.0,20,True
94,29.0,-1.0,16,True
95,24.5,-1.5,14,True
96,25.0,-1.0,19,True
97,18.0,0.0,5,True
98,29.0,-1.0,22,True
99,18.5,-1.5,13,True
