,total_reward,negative_reward,trial_length,reached_destination
0,14.5,-1.5,5,True
1,6.0,-8.0,26,False
2,22.5,-1.5,15,True
3,19.0,-3.0,18,True
4,27.5,-2.5,16,True
5,25.5,-2.5,18,True
6,16.0,-2.0,7,True
7,24.0,-2.0,21,True
8,24.0,0.0,13,True
9,20.0,0.0,9,True
10,30.5,-3.5,18,True
11,25.0,-1.0,16,True
12,17.0,-1.0,9,True
13,20.0,0.0,8,True
14,20.0,-2.0,26,False
15,22.0,0.0,15,True
16,18.0,0.0,11,True
17,23.5,-2.5,18,True
18,14.5,-1.5,13,True
19,25.5,-0.5,14,True
20,25.0,-1.0,21,True
21,21.0,-1.0,25,True
22,28.0,0.0,26,True
23,18.0,0.0,9,True
24,28.0,0.0,21,True
25,30.0,0.0,17,True
26,24.0,0.0,11,True
27,22.0,0.0,11,True
28,24.0,0.0,13,True
29,24.0,0.0,13,True
30,18.0,0.0,16,True
31,20.0,0.0,14,True
32,18.0,0.0,6,True
33,18.5,-1.5,14,True
34,20.0,0.0,17,True
35,20.0,0.0,11,True
36,19.5,-0.5,17,True
37,25.0,-1.0,17,True
38,18.0,0.0,8,True
39,18.0,0.0,9,True
40,20.0,0.0,11,True
41,20.0,0.0,10,True
42,20.0,0.0,5,True
43,26.0,0.0,18,True
44,22.0,0.0,14,True
45,22.0,0.0,11,True
46,18.0,0.0,6,True
47,22.0,0.0,16,True
48,18.0,0.0,4,True
49,20.0,0.0,16,True
50,23.5,-0.5,12,True
51,24.0,0.0,12,True
52,22.0,0.0,12,True
53,32.5,-1.5,18,True
54,19.5,-0.5,14,True
55,25.5,-2.5,16,True
56,23.0,-1.0,16,True
57,24.0,0.0,21,True
58,23.5,-0.5,13,True
59,18.0,0.0,4,True
60,18.0,0.0,10,True
61,26.0,0.0,15,True
62,28.0,-2.0,27,True
63,26.0,0.0,20,True
64,41.5,-0.5,35,True
65,18.0,0.0,5,True
66,18.0,0.0,11,True
67,22.0,0.0,16,True
68,20.0,0.0,7,True
69,21.5,-0.5,14,True
70,22.0,0.0,17,True
71,18.0,0.0,6,True
72,20.0,0.0,11,True
73,24.0,0.0,9,True
74,19.0,-1.0,11,True
75,24.0,0.0,16,True
76,18.0,0.0,13,True
77,24.0,0.0,14,True
78,17.0,-3.0,16,True
79,26.0,0.0,10,True
80,18.0,0.0,7,True
81,27.5,-0.5,18,True
82,18.0,0.0,8,True
83,26.0,0.0,14,True
84,24.0,0.0,9,True
85,22.0,0.0,11,True
86,20.0,0.0,14,True
87,28.0,0.0,16,True
88,25.5,-0.5,21,True
89,20.0,0.0,10,True
90,26.0,0.0,13,True
91,20.0,0.0,11,True
92,29.5,-0.5,22,True
93,22.5,-1.5,11,True
94,21.5,-0.5,9,True
95,24.0,0.0,14,True
96,24.0,0.0,13,True
97,26.0,0.0,22,True
98,18.0,0.0,7,True
99,25.5,-0.5,26,True
