,total_reward,negative_reward,trial_length,reached_destination
0,-8.0,-20.0,41,False
1,-1.5,-9.5,21,False
2,13.0,-7.0,19,True
3,9.5,-8.5,31,False
4,13.0,-5.0,17,True
5,13.5,-6.5,26,True
6,25.5,-4.5,24,True
7,17.0,-9.0,26,True
8,14.0,-8.0,24,True
9,13.0,-5.0,21,False
10,17.0,-13.0,38,True
11,25.5,-2.5,18,True
12,14.0,-2.0,11,True
13,12.5,-3.5,21,False
14,21.5,-0.5,8,True
15,11.5,-4.5,21,False
16,36.5,-11.5,50,True
17,25.5,-0.5,15,True
18,25.5,-2.5,21,True
19,26.5,-3.5,22,True
20,26.5,-1.5,33,True
21,25.0,-3.0,17,True
22,20.0,0.0,6,True
23,25.0,-3.0,17,True
24,22.0,0.0,11,True
25,29.0,-5.0,33,True
26,17.0,-1.0,8,True
27,14.5,-3.5,10,True
28,23.0,-5.0,41,False
29,10.0,-2.0,9,True
30,17.0,-1.0,9,True
31,28.5,-1.5,21,True
32,18.0,0.0,6,True
33,28.5,-1.5,18,True
34,24.5,-3.5,19,True
35,20.0,0.0,9,True
36,23.0,-1.0,25,True
37,27.5,-0.5,22,True
38,36.5,-1.5,32,True
39,30.0,-2.0,21,True
40,22.0,0.0,10,True
41,19.0,-1.0,31,False
42,25.0,-1.0,21,True
43,22.0,0.0,14,True
44,20.0,0.0,17,True
45,21.0,-1.0,14,True
46,21.0,-1.0,18,True
47,18.0,0.0,11,True
48,19.0,-1.0,13,True
49,19.5,-0.5,21,True
50,27.0,-1.0,26,True
51,19.5,-0.5,14,True
52,22.0,0.0,13,True
53,22.0,0.0,21,True
54,17.5,-2.5,14,True
55,17.0,-1.0,9,True
56,19.0,-1.0,13,True
57,26.0,0.0,12,True
58,24.0,-2.0,14,True
59,9.0,-0.5,2,True
60,20.0,0.0,7,True
61,25.5,-0.5,22,True
62,19.0,-3.0,14,True
63,19.5,-0.5,10,True
64,20.0,0.0,8,True
65,22.0,0.0,15,True
66,18.0,0.0,6,True
67,23.0,-1.0,16,True
68,32.5,-3.5,34,True
69,18.0,0.0,11,True
70,24.0,0.0,14,True
71,23.5,-0.5,13,True
72,46.5,-1.5,48,True
73,20.5,-1.5,16,True
74,21.5,-0.5,17,True
75,18.0,-2.0,13,True
76,26.0,0.0,12,True
77,18.0,0.0,16,True
78,19.5,-0.5,12,True
79,28.0,0.0,16,True
80,24.0,0.0,7,True
81,29.0,-1.0,27,True
82,41.5,-2.5,26,True
83,27.5,-0.5,13,True
84,18.0,0.0,8,True
85,20.0,0.0,10,True
86,20.0,0.0,13,True
87,18.0,0.0,11,True
88,18.0,0.0,7,True
89,18.0,0.0,7,True
90,18.0,0.0,4,True
91,20.0,0.0,9,True
92,18.5,-1.5,21,True
93,27.0,-1.0,13,True
94,25.0,-1.0,14,True
95,15.5,-0.5,5,True
96,20.0,0.0,11,True
97,18.5,-1.5,9,True
98,17.0,-1.0,6,True
99,20.0,0.0,8,True
