,total_reward,negative_reward,trial_length,reached_destination
0,10.0,-2.0,5,True
1,12.0,-8.0,17,True
2,20.5,-3.5,11,True
3,19.5,-0.5,13,True
4,0.0,0.0,21,False
5,-0.5,-0.5,26,False
6,7.5,-0.5,31,False
7,13.5,-0.5,31,False
8,12.0,0.0,36,False
9,0.0,0.0,26,False
10,20.0,0.0,10,True
11,8.5,-3.5,31,False
12,15.0,-1.0,17,True
13,0.0,0.0,21,False
14,30.0,0.0,19,True
15,25.5,-0.5,21,True
16,25.5,-0.5,21,True
17,4.0,0.0,21,False
18,18.0,0.0,4,True
19,22.0,-2.0,13,True
20,7.5,-0.5,21,False
21,6.0,0.0,21,False
22,-1.0,-1.0,41,False
23,23.0,-1.0,10,True
24,6.0,0.0,26,False
25,5.0,-1.0,21,False
26,24.0,0.0,10,True
27,24.0,0.0,17,True
28,18.0,0.0,4,True
29,28.0,0.0,17,True
30,0.0,0.0,26,False
31,22.0,0.0,10,True
32,12.0,0.0,36,False
33,9.5,-0.5,26,False
34,12.0,-2.0,51,False
35,8.0,0.0,36,False
36,22.0,0.0,26,False
37,4.0,0.0,21,False
38,0.0,0.0,21,False
39,23.5,-0.5,21,True
40,19.5,-4.5,36,False
41,5.0,-1.0,36,False
42,10.0,0.0,36,False
43,19.0,-1.0,16,True
44,18.0,0.0,12,True
45,10.0,0.0,36,False
46,42.5,-1.5,34,True
47,22.0,0.0,8,True
48,11.0,-1.0,26,False
49,18.0,0.0,7,True
50,8.0,0.0,26,False
51,9.5,-0.5,31,False
52,0.0,0.0,21,False
53,26.0,0.0,17,True
54,24.0,0.0,9,True
55,1.5,-0.5,31,False
56,0.0,0.0,21,False
57,26.0,0.0,16,True
58,28.0,0.0,21,True
59,5.0,-1.0,36,False
60,0.0,0.0,46,False
61,32.5,-1.5,30,True
62,5.0,-3.0,26,False
63,-1.0,-1.0,26,False
64,0.0,0.0,36,False
65,6.0,0.0,21,False
66,4.5,-1.5,21,False
67,3.5,-0.5,26,False
68,20.0,0.0,10,True
69,17.5,-0.5,13,True
70,23.5,-0.5,21,True
71,8.0,0.0,26,False
72,9.5,-0.5,26,False
73,-1.0,-1.0,21,False
74,-0.5,-0.5,26,False
75,13.0,-1.0,36,False
76,9.0,-1.0,31,False
77,28.5,-1.5,20,True
78,18.0,0.0,4,True
79,-1.0,-1.0,21,False
80,20.0,0.0,7,True
81,27.5,-0.5,13,True
82,5.5,-0.5,26,False
83,18.0,0.0,11,True
84,22.0,0.0,13,True
85,24.0,0.0,10,True
86,27.5,-0.5,18,True
87,27.5,-0.5,21,True
88,3.0,-1.0,31,False
89,0.0,0.0,21,False
90,21.5,0.0,21,True
91,25.0,-1.0,16,True
92,24.0,0.0,16,True
93,29.5,-0.5,34,True
94,13.5,-0.5,36,False
95,20.0,0.0,14,True
96,22.0,0.0,19,True
97,9.5,-0.5,26,False
98,26.0,0.0,17,True
99,26.0,0.0,16,True
