,total_reward,negative_reward,trial_length,reached_destination
0,8.0,-8.0,21,False
1,16.5,-1.5,36,False
2,-1.0,-1.0,21,False
3,26.0,0.0,8,True
4,0.0,0.0,36,False
5,5.5,-0.5,36,False
6,6.0,-4.0,41,False
7,6.0,0.0,21,False
8,18.0,0.0,6,True
9,7.5,-0.5,41,False
10,4.0,0.0,21,False
11,26.0,0.0,11,True
12,9.5,-0.5,31,False
13,0.0,0.0,31,False
14,0.0,0.0,21,False
15,-1.0,-1.0,21,False
16,20.5,-1.5,51,False
17,16.0,0.0,5,True
18,0.0,0.0,21,False
19,20.0,0.0,13,True
20,0.0,0.0,26,False
21,18.0,0.0,13,True
22,0.0,0.0,41,False
23,13.0,-1.0,41,False
24,26.0,0.0,17,True
25,21.0,-1.0,16,True
26,8.0,0.0,36,False
27,17.5,-0.5,6,True
28,7.0,-1.0,21,False
29,6.0,0.0,31,False
30,0.0,0.0,21,False
31,27.0,-1.0,21,True
32,23.5,-0.5,19,True
33,21.0,-1.0,14,True
34,23.0,-1.0,9,True
35,4.0,0.0,21,False
36,-1.0,-1.0,31,False
37,20.0,0.0,11,True
38,28.0,0.0,19,True
39,8.5,-3.5,31,False
40,21.5,-0.5,22,True
41,3.5,-0.5,21,False
42,6.0,0.0,26,False
43,26.0,0.0,21,True
44,22.0,0.0,10,True
45,12.0,0.0,26,False
46,17.0,-1.0,7,True
47,25.5,-0.5,41,False
48,23.0,-1.0,12,True
49,18.0,0.0,6,True
50,22.0,0.0,8,True
51,2.0,0.0,26,False
52,8.0,0.0,31,False
53,25.5,-0.5,26,True
54,18.0,0.0,8,True
55,-0.5,-0.5,26,False
56,18.0,0.0,11,True
57,-1.0,-1.0,26,False
58,13.5,-0.5,26,False
59,-1.0,-1.0,56,False
60,4.0,0.0,21,False
61,7.0,-3.0,36,False
62,18.0,0.0,6,True
63,7.5,-0.5,21,False
64,36.0,0.0,31,True
65,0.0,0.0,31,False
66,0.0,0.0,26,False
67,23.0,-1.0,13,True
68,16.5,-1.5,36,False
69,18.0,0.0,7,True
70,17.5,-2.5,41,False
71,0.0,0.0,21,False
72,16.0,-2.0,31,False
73,29.5,-0.5,20,True
74,6.0,0.0,26,False
75,0.0,0.0,31,False
76,18.0,0.0,4,True
77,6.0,0.0,21,False
78,28.0,0.0,13,True
79,14.0,0.0,41,False
80,20.0,0.0,9,True
81,28.0,0.0,21,True
82,22.0,0.0,11,True
83,19.0,-3.0,14,True
84,24.0,0.0,21,True
85,24.0,0.0,16,True
86,28.0,0.0,22,True
87,20.0,0.0,13,True
88,20.0,0.0,12,True
89,19.5,-0.5,26,False
90,24.0,0.0,13,True
91,24.0,0.0,11,True
92,26.0,0.0,25,True
93,19.5,-0.5,14,True
94,18.0,0.0,11,True
95,24.0,0.0,10,True
96,26.0,0.0,20,True
97,28.0,0.0,21,True
98,22.0,0.0,7,True
99,24.0,0.0,12,True
