,total_reward,negative_reward,trial_length,reached_destination
0,8.5,-5.5,21,False
1,11.5,-4.5,21,False
2,17.0,-3.0,19,True
3,7.0,-5.0,26,False
4,10.5,-1.5,26,False
5,21.0,-1.0,25,True
6,23.5,-0.5,13,True
7,19.5,-0.5,11,True
8,15.0,-1.0,6,True
9,18.5,-1.5,9,True
10,25.0,-3.0,19,True
11,26.0,0.0,13,True
12,33.0,-1.0,17,True
13,25.5,-0.5,16,True
14,30.5,-1.5,19,True
15,18.0,0.0,7,True
16,18.0,0.0,10,True
17,33.0,-1.0,16,True
18,18.0,0.0,8,True
19,22.5,-1.5,13,True
20,22.0,0.0,6,True
21,21.0,-1.0,10,True
22,18.0,0.0,4,True
23,18.0,0.0,10,True
24,19.0,-1.0,7,True
25,24.5,-1.5,12,True
26,24.0,0.0,21,True
27,26.0,0.0,15,True
28,20.0,0.0,11,True
29,25.0,-1.0,13,True
30,18.0,0.0,4,True
31,21.0,-1.0,11,True
32,26.0,0.0,16,True
33,26.5,-1.5,23,True
34,21.5,-0.5,16,True
35,18.0,0.0,11,True
36,27.5,-0.5,22,True
37,24.5,-1.5,19,True
38,17.5,-0.5,5,True
39,24.5,-1.5,18,True
40,18.0,0.0,8,True
41,21.5,-0.5,10,True
42,24.0,0.0,17,True
43,25.0,-1.0,21,True
44,18.0,0.0,7,True
45,24.0,0.0,11,True
46,24.5,-1.5,16,True
47,22.0,0.0,10,True
48,23.5,-0.5,14,True
49,27.0,-1.0,18,True
50,20.0,0.0,8,True
51,24.0,0.0,7,True
52,13.5,-0.5,21,False
53,24.0,0.0,14,True
54,20.0,0.0,7,True
55,40.0,-2.0,22,True
56,28.0,0.0,20,True
57,13.5,0.0,6,True
58,15.5,-0.5,4,True
59,22.0,0.0,9,True
60,20.0,0.0,10,True
61,23.0,-1.0,11,True
62,32.0,-2.0,23,True
63,29.0,-1.0,14,True
64,10.5,-1.0,3,True
65,19.5,-0.5,10,True
66,28.5,-1.5,18,True
67,27.5,-0.5,11,True
68,24.0,0.0,16,True
69,26.0,0.0,19,True
70,28.5,-1.5,29,True
71,24.0,0.0,9,True
72,17.0,-1.0,11,True
73,26.0,-2.0,20,True
74,22.0,0.0,6,True
75,26.0,0.0,14,True
76,30.0,-2.0,20,True
77,17.0,-1.0,13,True
78,29.0,-1.0,18,True
79,18.0,0.0,6,True
80,31.0,-1.0,18,True
81,21.5,-0.5,13,True
82,15.5,-0.5,10,True
83,25.5,-0.5,17,True
84,24.0,0.0,19,True
85,21.5,-0.5,10,True
86,28.0,0.0,9,True
87,21.5,-0.5,11,True
88,27.0,-1.0,20,True
89,22.0,0.0,12,True
90,30.5,-1.5,17,True
91,18.0,0.0,9,True
92,29.0,-1.0,13,True
93,18.0,0.0,5,True
94,37.0,-1.0,22,True
95,22.5,-1.5,19,True
96,26.0,0.0,18,True
97,22.0,0.0,7,True
98,13.5,-0.5,3,True
99,23.0,-0.5,15,True
