,total_reward,negative_reward,trial_length,reached_destination
0,10.5,-5.5,17,True
1,21.5,-4.5,26,True
2,18.5,-1.5,13,True
3,18.0,0.0,9,True
4,28.5,-3.5,18,True
5,27.5,-2.5,25,True
6,18.0,-2.0,10,True
7,18.5,-1.5,9,True
8,17.0,-1.0,9,True
9,18.0,0.0,4,True
10,17.0,-1.0,12,True
11,32.5,-1.5,31,True
12,29.5,-0.5,23,True
13,25.5,-0.5,17,True
14,22.0,0.0,11,True
15,31.5,-0.5,17,True
16,22.0,0.0,11,True
17,20.0,0.0,10,True
18,23.5,-0.5,14,True
19,30.0,0.0,26,True
20,24.5,-1.5,14,True
21,24.0,0.0,13,True
22,19.5,-2.5,19,True
23,23.5,-0.5,17,True
24,18.0,0.0,7,True
25,18.0,0.0,5,True
26,17.0,-1.0,11,True
27,21.0,-1.0,17,True
28,22.5,-1.5,16,True
29,22.0,0.0,16,True
30,27.0,-1.0,19,True
31,29.5,-0.5,24,True
32,18.0,0.0,4,True
33,22.0,0.0,18,True
34,24.0,0.0,25,True
35,24.0,0.0,21,True
36,26.0,0.0,17,True
37,31.5,-0.5,21,True
38,18.0,0.0,13,True
39,17.5,-0.5,12,True
40,25.5,-0.5,17,True
41,25.0,-1.0,15,True
42,29.0,-1.0,21,True
43,26.0,0.0,21,True
44,20.0,0.0,11,True
45,21.0,-1.0,13,True
46,22.0,-2.0,21,True
47,24.0,0.0,17,True
48,31.0,-1.0,26,True
49,24.0,0.0,16,True
50,21.0,-1.0,17,True
51,22.0,0.0,10,True
52,20.0,0.0,6,True
53,22.0,0.0,10,True
54,28.0,0.0,12,True
55,20.0,0.0,13,True
56,28.0,0.0,25,True
57,26.5,-1.5,21,True
58,20.5,-1.5,16,True
59,24.0,0.0,13,True
60,18.0,0.0,10,True
61,20.0,0.0,7,True
62,33.5,-0.5,21,True
63,30.0,0.0,21,True
64,14.0,-2.0,8,True
65,18.0,0.0,10,True
66,26.0,0.0,17,True
67,32.0,-2.0,29,True
68,20.0,0.0,6,True
69,24.0,0.0,14,True
70,17.0,-1.0,9,True
71,29.0,-1.0,19,True
72,26.0,0.0,22,True
73,18.0,0.0,5,True
74,24.0,0.0,14,True
75,19.0,-3.0,16,True
76,26.0,0.0,18,True
77,18.0,0.0,8,True
78,18.0,0.0,7,True
79,25.0,-1.0,16,True
80,18.0,0.0,5,True
81,24.0,0.0,13,True
82,21.0,-1.0,14,True
83,23.0,-1.0,16,True
84,20.0,0.0,11,True
85,20.0,0.0,12,True
86,20.0,0.0,11,True
87,31.5,-0.5,25,True
88,23.5,-0.5,13,True
89,22.0,0.0,11,True
90,25.5,-0.5,16,True
91,23.5,-0.5,18,True
92,20.0,0.0,5,True
93,17.5,-0.5,8,True
94,27.5,-0.5,16,True
95,18.0,0.0,4,True
96,18.0,0.0,5,True
97,20.0,0.0,7,True
98,18.0,-2.0,31,False
99,26.0,0.0,12,True
