,total_reward,negative_reward,trial_length,reached_destination
0,3.0,-17.0,41,False
1,23.5,-10.5,31,True
2,24.5,-7.5,22,True
3,29.5,-0.5,17,True
4,24.0,0.0,10,True
5,36.5,-1.5,22,True
6,23.0,-1.0,13,True
7,27.5,-0.5,16,True
8,22.0,0.0,10,True
9,23.0,-1.0,10,True
10,27.0,-1.0,16,True
11,23.0,-1.0,21,True
12,19.0,-1.0,7,True
13,30.0,0.0,21,True
14,22.0,0.0,12,True
15,10.5,-3.5,11,True
16,16.5,-1.0,14,True
17,20.0,0.0,10,True
18,22.5,-1.5,16,True
19,25.0,-1.0,13,True
20,20.0,0.0,10,True
21,20.0,0.0,7,True
22,23.0,-1.0,20,True
23,20.0,0.0,7,True
24,18.0,0.0,10,True
25,23.0,-1.0,13,True
26,25.5,-0.5,16,True
27,26.5,-1.5,16,True
28,27.5,-0.5,19,True
29,20.0,0.0,15,True
30,18.0,0.0,5,True
31,20.0,0.0,7,True
32,28.0,0.0,13,True
33,25.5,-0.5,19,True
34,26.5,-1.5,23,True
35,18.0,0.0,4,True
36,18.0,0.0,11,True
37,22.0,0.0,16,True
38,22.0,0.0,7,True
39,24.0,0.0,11,True
40,15.5,-2.5,17,True
41,25.5,-0.5,13,True
42,26.0,0.0,13,True
43,24.0,0.0,14,True
44,21.5,-0.5,18,True
45,22.0,0.0,7,True
46,24.0,0.0,13,True
47,15.5,-0.5,4,True
48,20.0,0.0,9,True
49,22.0,0.0,17,True
50,30.0,0.0,26,True
51,29.5,-0.5,19,True
52,26.5,-1.5,23,True
53,26.0,0.0,16,True
54,20.0,0.0,5,True
55,29.5,-0.5,26,True
56,19.5,-0.5,11,True
57,19.5,-0.5,11,True
58,24.0,-2.0,19,True
59,24.0,0.0,11,True
60,32.0,0.0,19,True
61,18.0,0.0,5,True
62,18.0,0.0,8,True
63,18.0,0.0,5,True
64,18.5,-1.5,21,True
65,24.0,0.0,13,True
66,20.0,0.0,5,True
67,22.0,0.0,7,True
68,24.0,0.0,13,True
69,26.5,-1.5,22,True
70,24.0,0.0,11,True
71,18.0,0.0,5,True
72,19.0,-1.0,13,True
73,22.0,-4.0,17,True
74,20.0,0.0,12,True
75,21.5,-0.5,13,True
76,18.0,0.0,8,True
77,22.0,0.0,17,True
78,25.0,-1.0,12,True
79,24.0,0.0,10,True
80,21.0,-3.0,26,True
81,39.5,-2.5,42,True
82,18.0,0.0,4,True
83,21.0,-1.0,13,True
84,25.5,-0.5,16,True
85,19.5,-0.5,14,True
86,18.0,0.0,4,True
87,21.5,-0.5,16,True
88,25.0,-1.0,12,True
89,20.0,0.0,9,True
90,22.0,0.0,9,True
91,23.0,-1.0,25,True
92,29.5,-0.5,12,True
93,26.5,-1.5,23,True
94,22.0,0.0,8,True
95,24.0,0.0,16,True
96,18.0,0.0,7,True
97,20.0,0.0,10,True
98,25.5,-0.5,18,True
99,18.0,0.0,6,True
