,total_reward,negative_reward,trial_length,reached_destination
0,-2.0,-12.0,26,False
1,-1.5,-17.5,36,False
2,1.0,-11.0,26,False
3,-4.5,-14.5,31,False
4,12.0,-8.0,22,True
5,8.0,-10.0,23,True
6,7.0,-3.0,21,False
7,4.0,-6.0,21,False
8,17.5,-14.5,51,False
9,23.0,-5.0,22,True
10,12.5,-7.5,17,True
11,19.5,-4.5,22,True
12,17.5,-2.5,17,True
13,13.5,-0.5,6,True
14,25.0,-5.0,20,True
15,21.5,-2.5,14,True
16,16.0,-10.0,46,False
17,17.5,-4.5,21,True
18,19.5,-2.5,11,True
19,17.0,-1.0,16,True
20,22.0,-2.0,17,True
21,20.0,0.0,9,True
22,29.0,-5.0,23,True
23,19.0,-1.0,13,True
24,25.0,-1.0,17,True
25,20.0,-4.0,31,False
26,33.5,-2.5,24,True
27,21.0,-1.0,11,True
28,27.0,-1.0,17,True
29,24.5,-1.5,11,True
30,18.0,0.0,10,True
31,18.0,-2.0,21,True
32,31.0,-1.0,14,True
33,11.0,-1.0,4,True
34,20.0,-4.0,16,True
35,22.5,-1.5,21,True
36,15.0,-1.0,26,False
37,19.5,-2.5,17,True
38,18.0,0.0,11,True
39,20.5,-3.5,29,True
40,18.5,-1.5,16,True
41,18.0,0.0,6,True
42,31.5,-2.5,46,False
43,25.0,-1.0,11,True
44,20.0,0.0,9,True
45,25.5,-0.5,19,True
46,22.0,0.0,17,True
47,37.5,-4.5,56,False
48,15.5,-0.5,7,True
49,29.0,-1.0,22,True
50,23.5,-0.5,11,True
51,19.0,-1.0,11,True
52,23.0,-1.0,12,True
53,18.0,0.0,11,True
54,42.5,-1.5,40,True
55,17.5,-0.5,8,True
56,32.0,-6.0,24,True
57,24.5,-1.5,13,True
58,18.0,0.0,6,True
59,23.0,-1.0,17,True
60,15.5,-0.5,6,True
61,15.5,-0.5,7,True
62,20.0,0.0,10,True
63,20.0,0.0,13,True
64,18.0,0.0,11,True
65,17.0,-1.0,5,True
66,48.0,-2.0,40,True
67,24.0,0.0,18,True
68,18.0,0.0,10,True
69,13.0,-1.0,8,True
70,18.5,-1.5,21,False
71,17.0,-1.0,13,True
72,20.0,0.0,14,True
73,23.0,-1.0,11,True
74,19.0,-1.0,7,True
75,18.0,0.0,5,True
76,22.0,0.0,21,True
77,18.0,0.0,7,True
78,23.5,-0.5,17,True
79,19.0,-1.0,9,True
80,19.0,-1.0,10,True
81,18.0,0.0,7,True
82,19.0,-1.0,12,True
83,28.0,0.0,25,True
84,25.0,-1.0,13,True
85,24.0,0.0,12,True
86,24.0,0.0,15,True
87,25.5,-0.5,25,True
88,31.5,-2.5,26,True
89,24.0,0.0,13,True
90,18.0,0.0,6,True
91,21.0,-1.0,21,True
92,30.0,0.0,17,True
93,22.0,0.0,19,True
94,26.0,-4.0,19,True
95,30.0,0.0,21,True
96,18.0,0.0,8,True
97,29.5,-2.5,31,True
98,22.5,-1.5,31,False
99,21.5,-0.5,11,True
