,total_reward,negative_reward,trial_length,reached_destination
0,-10.0,-16.0,36,False
1,14.0,-2.0,10,True
2,20.0,-2.0,18,True
3,15.5,-0.5,13,True
4,26.0,-2.0,26,True
5,9.0,-3.0,13,True
6,18.0,-4.0,16,True
7,21.5,-2.5,28,True
8,24.0,0.0,19,True
9,19.0,-1.0,21,False
10,20.5,-3.5,23,True
11,28.0,-2.0,31,True
12,22.0,0.0,14,True
13,19.0,-1.0,9,True
14,7.5,-4.5,21,False
15,27.5,-0.5,16,True
16,21.5,-2.5,14,True
17,28.0,0.0,14,True
18,15.5,-0.5,7,True
19,27.0,-1.0,26,True
20,22.0,0.0,10,True
21,24.0,0.0,16,True
22,20.0,-2.0,10,True
23,22.0,0.0,10,True
24,20.0,0.0,9,True
25,18.0,0.0,5,True
26,20.0,0.0,9,True
27,22.0,0.0,22,True
28,18.0,0.0,7,True
29,18.0,0.0,9,True
30,18.0,0.0,5,True
31,21.5,-0.5,17,True
32,21.0,-1.0,8,True
33,28.0,0.0,9,True
34,24.0,0.0,18,True
35,29.0,-1.0,22,True
36,18.0,0.0,6,True
37,30.5,-1.5,25,True
38,20.0,0.0,18,True
39,25.5,-0.5,23,True
40,18.0,0.0,4,True
41,22.0,0.0,17,True
42,20.0,0.0,8,True
43,20.0,0.0,8,True
44,24.0,0.0,8,True
45,18.0,0.0,7,True
46,20.0,0.0,11,True
47,24.0,0.0,16,True
48,24.0,0.0,22,True
49,19.5,-0.5,22,True
50,22.0,0.0,11,True
51,23.5,-0.5,14,True
52,22.0,0.0,8,True
53,18.0,0.0,11,True
54,23.0,-1.0,25,True
55,18.0,0.0,6,True
56,24.0,0.0,13,True
57,28.0,0.0,16,True
58,24.0,0.0,13,True
59,28.0,0.0,16,True
60,23.5,-0.5,17,True
61,24.0,0.0,10,True
62,20.0,0.0,8,True
63,26.0,0.0,17,True
64,24.0,0.0,8,True
65,22.0,0.0,10,True
66,35.5,-0.5,22,True
67,22.0,0.0,14,True
68,21.0,-1.0,16,True
69,25.5,-0.5,19,True
70,20.0,0.0,9,True
71,18.0,0.0,10,True
72,23.5,-0.5,16,True
73,17.0,-1.0,7,True
74,26.0,0.0,13,True
75,24.0,0.0,19,True
76,30.0,-2.0,20,True
77,18.0,0.0,12,True
78,23.0,-1.0,17,True
79,36.5,-1.5,21,True
80,19.5,-0.5,13,True
81,23.0,-1.0,13,True
82,18.0,0.0,5,True
83,22.0,0.0,12,True
84,32.5,-1.5,20,True
85,24.0,0.0,13,True
86,22.0,0.0,7,True
87,18.0,0.0,11,True
88,18.0,0.0,12,True
89,24.0,0.0,7,True
90,26.0,0.0,16,True
91,22.0,0.0,10,True
92,24.0,0.0,16,True
93,24.0,0.0,18,True
94,22.0,0.0,10,True
95,19.5,-0.5,10,True
96,29.5,-0.5,19,True
97,20.0,0.0,11,True
98,20.0,0.0,5,True
99,20.0,0.0,12,True
