,total_reward,negative_reward,trial_length,reached_destination
0,1.0,-9.0,21,False
1,9.5,-16.5,41,False
2,1.0,-17.0,41,False
3,10.0,-16.0,46,False
4,15.5,-6.5,17,True
5,5.5,-10.5,26,False
6,11.5,-4.5,14,True
7,15.5,-4.5,21,False
8,14.5,-5.5,17,True
9,14.5,-9.5,22,True
10,21.5,-10.5,33,True
11,8.0,-10.0,36,False
12,23.0,-13.0,51,False
13,7.5,-4.5,26,False
14,22.0,-6.0,23,True
15,22.5,-3.5,22,True
16,21.5,-8.5,31,True
17,30.0,-2.0,23,True
18,34.0,-2.0,22,True
19,20.0,-6.0,31,True
20,17.5,-2.5,10,True
21,25.5,-0.5,11,True
22,18.0,-4.0,17,True
23,24.5,-1.5,16,True
24,18.0,0.0,10,True
25,28.5,-5.5,28,True
26,20.0,0.0,11,True
27,17.5,-0.5,9,True
28,23.0,-1.0,19,True
29,18.0,-2.0,16,True
30,21.0,-1.0,16,True
31,22.0,-2.0,21,True
32,20.0,-2.0,14,True
33,23.5,-0.5,18,True
34,19.0,-1.0,17,True
35,22.0,-2.0,24,True
36,20.5,-1.5,12,True
37,23.0,-3.0,12,True
38,21.5,-0.5,10,True
39,21.0,-1.0,12,True
40,26.0,0.0,16,True
41,20.0,0.0,11,True
42,24.0,0.0,13,True
43,26.5,-1.5,21,True
44,21.0,-1.0,16,True
45,24.0,-4.0,17,True
46,25.0,-1.0,13,True
47,14.5,-1.5,9,True
48,21.5,-0.5,7,True
49,21.0,-1.0,15,True
50,24.5,-3.5,26,True
51,25.5,-0.5,30,True
52,18.0,0.0,6,True
53,23.5,-0.5,11,True
54,22.5,-1.5,17,True
55,21.5,-2.5,16,True
56,28.5,-3.5,33,True
57,22.0,0.0,18,True
58,20.5,-1.5,16,True
59,16.5,-1.5,16,True
60,20.0,0.0,10,True
61,19.5,-0.5,13,True
62,18.0,0.0,4,True
63,20.0,0.0,8,True
64,21.5,-0.5,16,True
65,23.0,-1.0,14,True
66,23.0,-1.0,16,True
67,24.0,-2.0,24,True
68,24.0,0.0,13,True
69,18.0,0.0,6,True
70,20.0,0.0,17,True
71,24.0,0.0,14,True
72,19.5,-0.5,11,True
73,18.0,0.0,11,True
74,25.5,-0.5,17,True
75,23.5,-0.5,21,True
76,22.0,0.0,14,True
77,19.5,-0.5,11,True
78,23.5,-0.5,18,True
79,23.0,-1.0,23,True
80,18.0,0.0,9,True
81,23.0,-3.0,16,True
82,18.5,-1.5,14,True
83,27.5,-2.5,24,True
84,21.0,-1.0,13,True
85,23.0,-5.0,30,True
86,36.0,-2.0,21,True
87,23.5,-0.5,11,True
88,22.0,0.0,10,True
89,19.5,-0.5,11,True
90,22.0,0.0,14,True
91,18.0,0.0,9,True
92,24.0,0.0,25,True
93,18.0,0.0,11,True
94,19.0,-1.0,9,True
95,24.0,-2.0,21,True
96,20.0,0.0,16,True
97,22.0,0.0,11,True
98,18.0,0.0,13,True
99,22.5,-3.5,22,True
