,total_reward,negative_reward,trial_length,reached_destination
0,12.0,-6.0,15,True
1,15.0,-5.0,26,False
2,17.5,-4.5,16,True
3,22.0,-6.0,21,True
4,31.0,-5.0,25,True
5,11.5,-2.5,13,True
6,16.0,-4.0,14,True
7,21.5,-0.5,14,True
8,22.5,-1.5,13,True
9,30.5,-1.5,21,True
10,24.0,0.0,7,True
11,18.0,0.0,4,True
12,17.5,0.0,11,True
13,18.0,0.0,7,True
14,22.0,-4.0,21,True
15,24.0,0.0,14,True
16,22.0,0.0,7,True
17,21.0,-1.0,10,True
18,23.5,-0.5,20,True
19,32.0,-2.0,23,True
20,24.0,0.0,17,True
21,18.0,0.0,17,True
22,17.0,-1.0,7,True
23,17.0,-1.0,6,True
24,22.0,0.0,13,True
25,27.5,-0.5,26,True
26,25.0,-1.0,16,True
27,24.0,0.0,13,True
28,18.0,0.0,13,True
29,18.0,0.0,7,True
30,25.0,-1.0,19,True
31,18.0,0.0,5,True
32,16.0,-2.0,7,True
33,25.5,-0.5,22,True
34,18.0,0.0,7,True
35,26.5,-1.5,16,True
36,18.0,0.0,7,True
37,18.0,0.0,7,True
38,24.0,0.0,14,True
39,17.0,-1.0,7,True
40,28.5,-1.5,18,True
41,18.0,0.0,7,True
42,17.5,-0.5,9,True
43,19.5,-0.5,13,True
44,25.5,0.0,11,True
45,30.0,0.0,22,True
46,22.0,0.0,7,True
47,24.0,0.0,16,True
48,24.0,0.0,13,True
49,26.0,0.0,21,True
50,23.0,-1.0,19,True
51,20.0,0.0,5,True
52,20.0,0.0,9,True
53,26.0,0.0,15,True
54,18.0,0.0,9,True
55,27.5,-0.5,16,True
56,20.0,0.0,5,True
57,22.5,-1.5,14,True
58,18.0,0.0,11,True
59,27.0,-1.0,22,True
60,20.0,0.0,8,True
61,17.5,-0.5,7,True
62,24.0,0.0,11,True
63,20.0,-2.0,16,True
64,22.0,0.0,17,True
65,17.5,-2.5,26,False
66,25.5,-0.5,12,True
67,18.0,0.0,4,True
68,22.0,0.0,13,True
69,17.5,-0.5,5,True
70,17.0,-1.0,10,True
71,29.5,-0.5,13,True
72,19.5,-0.5,10,True
73,19.0,-1.0,8,True
74,20.0,0.0,5,True
75,24.5,-1.5,12,True
76,18.0,0.0,5,True
77,26.0,0.0,17,True
78,17.5,-0.5,13,True
79,22.0,0.0,13,True
80,18.5,-3.5,22,True
81,22.0,0.0,10,True
82,24.0,0.0,14,True
83,25.5,-0.5,22,True
84,41.0,-1.0,34,True
85,18.0,0.0,6,True
86,22.0,0.0,6,True
87,17.0,-0.5,6,True
88,26.0,0.0,17,True
89,18.0,0.0,7,True
90,26.0,0.0,28,True
91,20.0,0.0,10,True
92,27.0,-1.0,26,True
93,15.5,-0.5,16,True
94,18.0,0.0,7,True
95,21.5,-0.5,17,True
96,22.0,0.0,10,True
97,22.0,0.0,13,True
98,18.0,0.0,7,True
99,22.0,0.0,15,True
