,total_reward,negative_reward,trial_length,reached_destination
0,2.5,-7.5,21,False
1,28.0,-4.0,22,True
2,23.5,-2.5,26,False
3,21.0,-5.0,23,True
4,23.0,-1.0,21,True
5,18.0,0.0,8,True
6,31.0,-1.0,29,True
7,33.5,-2.5,26,True
8,18.0,0.0,7,True
9,25.5,-2.5,19,True
10,21.0,-1.0,13,True
11,25.0,-1.0,18,True
12,31.0,-1.0,17,True
13,29.5,-0.5,18,True
14,21.5,-0.5,12,True
15,22.0,0.0,25,True
16,34.5,-1.5,46,False
17,18.0,0.0,7,True
18,33.5,-0.5,22,True
19,21.0,-1.0,9,True
20,28.0,0.0,22,True
21,20.0,0.0,10,True
22,25.0,-1.0,16,True
23,28.5,-1.5,30,True
24,28.0,0.0,21,True
25,29.5,-0.5,15,True
26,26.0,0.0,22,True
27,20.0,0.0,11,True
28,21.5,-0.5,13,True
29,26.0,0.0,13,True
30,21.5,-0.5,17,True
31,24.0,0.0,18,True
32,23.5,-0.5,16,True
33,22.0,0.0,16,True
34,18.0,0.0,8,True
35,17.5,-0.5,13,True
36,22.0,0.0,16,True
37,26.0,0.0,16,True
38,24.0,0.0,11,True
39,25.0,-1.0,16,True
40,15.5,-0.5,11,True
41,32.0,0.0,20,True
42,20.0,0.0,7,True
43,23.0,-1.0,17,True
44,24.0,0.0,19,True
45,17.5,-0.5,11,True
46,28.0,0.0,18,True
47,32.0,0.0,22,True
48,23.5,-0.5,10,True
49,31.5,-0.5,16,True
50,18.5,-1.5,14,True
51,18.0,0.0,7,True
52,18.0,-2.0,13,True
53,22.0,0.0,13,True
54,20.0,0.0,8,True
55,21.5,-0.5,17,True
56,22.0,0.0,8,True
57,20.0,0.0,16,True
58,23.0,-1.0,21,True
59,25.0,-1.0,19,True
60,22.0,0.0,16,True
61,22.0,0.0,7,True
62,18.0,0.0,7,True
63,18.0,0.0,16,True
64,22.0,0.0,6,True
65,26.0,0.0,19,True
66,22.0,0.0,16,True
67,20.0,0.0,10,True
68,17.0,-1.0,5,True
69,18.0,0.0,8,True
70,24.0,0.0,16,True
71,22.0,0.0,14,True
72,26.0,0.0,10,True
73,24.0,0.0,16,True
74,20.0,0.0,13,True
75,29.5,-0.5,23,True
76,25.5,-4.5,30,True
77,26.0,0.0,22,True
78,22.0,0.0,8,True
79,20.0,0.0,8,True
80,23.0,-1.0,17,True
81,22.0,0.0,11,True
82,22.0,0.0,10,True
83,20.0,0.0,13,True
84,22.0,0.0,19,True
85,28.5,-1.5,25,True
86,17.0,-1.0,16,True
87,24.0,0.0,21,True
88,18.0,0.0,11,True
89,24.0,0.0,22,True
90,26.0,0.0,13,True
91,22.5,-1.5,19,True
92,24.0,0.0,25,True
93,18.0,0.0,8,True
94,18.0,0.0,16,True
95,30.0,0.0,16,True
96,18.0,0.0,9,True
97,22.0,0.0,13,True
98,20.0,0.0,12,True
99,22.0,0.0,11,True
