,total_reward,negative_reward,trial_length,reached_destination
0,30.5,-9.5,33,True
1,28.0,0.0,21,True
2,31.5,-0.5,12,True
3,29.5,-0.5,18,True
4,6.0,0.0,36,False
5,31.0,-1.0,24,True
6,8.0,0.0,26,False
7,28.0,0.0,13,True
8,26.5,-1.5,20,True
9,24.0,0.0,13,True
10,19.5,-0.5,13,True
11,23.0,-1.0,20,True
12,2.0,0.0,21,False
13,19.5,-0.5,26,False
14,24.0,0.0,9,True
15,28.0,0.0,14,True
16,20.0,0.0,7,True
17,19.0,-1.0,13,True
18,25.5,-0.5,22,True
19,22.0,0.0,10,True
20,8.0,0.0,36,False
21,18.0,0.0,7,True
22,4.0,0.0,21,False
23,9.5,-2.5,41,False
24,6.0,0.0,26,False
25,8.0,0.0,31,False
26,5.5,-0.5,21,False
27,22.0,0.0,9,True
28,24.0,0.0,7,True
29,7.5,-0.5,36,False
30,24.0,0.0,8,True
31,0.0,0.0,51,False
32,6.0,0.0,26,False
33,13.5,-0.5,36,False
34,17.0,-1.0,9,True
35,-0.5,-0.5,46,False
36,0.0,0.0,46,False
37,5.0,-1.0,26,False
38,-2.0,-2.0,26,False
39,18.0,0.0,9,True
40,13.5,-2.5,41,False
41,-1.0,-1.0,26,False
42,24.0,0.0,18,True
43,26.0,0.0,17,True
44,-0.5,-0.5,36,False
45,10.0,0.0,36,False
46,5.5,-0.5,31,False
47,18.0,0.0,8,True
48,3.0,-1.0,26,False
49,0.0,0.0,21,False
50,31.0,-1.0,22,True
51,32.0,0.0,20,True
52,0.0,0.0,21,False
53,14.0,0.0,41,False
54,24.0,0.0,16,True
55,0.5,-1.5,26,False
56,0.0,0.0,31,False
57,4.0,0.0,26,False
58,20.0,0.0,8,True
59,11.0,-1.0,51,False
60,4.0,-2.0,31,False
61,18.0,0.0,6,True
62,8.0,0.0,26,False
63,7.0,-1.0,31,False
64,0.0,0.0,21,False
65,7.5,-0.5,21,False
66,24.0,-2.0,23,True
67,19.5,-0.5,13,True
68,-1.0,-1.0,36,False
69,26.0,0.0,26,True
70,22.0,0.0,9,True
71,6.0,0.0,21,False
72,-2.5,-2.5,26,False
73,23.5,-0.5,14,True
74,0.0,0.0,26,False
75,25.0,-1.0,17,True
76,22.0,0.0,12,True
77,0.0,0.0,36,False
78,23.5,-0.5,26,False
79,18.0,0.0,7,True
80,0.0,0.0,51,False
81,20.0,0.0,13,True
82,21.5,-0.5,31,False
83,8.0,0.0,26,False
84,8.0,0.0,26,False
85,20.0,0.0,5,True
86,-0.5,-2.5,21,False
87,18.0,0.0,4,True
88,32.0,0.0,14,True
89,20.0,0.0,8,True
90,15.5,-0.5,7,True
91,24.0,0.0,16,True
92,16.0,0.0,51,False
93,4.0,0.0,21,False
94,22.0,0.0,9,True
95,22.0,0.0,12,True
96,24.0,0.0,19,True
97,18.0,0.0,7,True
98,28.0,0.0,21,True
99,14.0,0.0,31,False
