,total_reward,negative_reward,trial_length,reached_destination
0,0.5,-13.5,36,False
1,-1.5,-11.5,36,False
2,5.5,-16.5,46,False
3,21.5,-4.5,23,True
4,19.5,-4.5,16,True
5,8.5,-7.5,18,True
6,16.0,-6.0,17,True
7,22.0,-4.0,17,True
8,-0.5,-12.5,31,False
9,14.5,-7.5,36,False
10,18.5,-5.5,25,True
11,27.0,-3.0,20,True
12,19.5,-4.5,22,True
13,17.0,-3.0,13,True
14,18.5,-1.5,11,True
15,11.5,-8.5,26,True
16,18.5,-3.5,16,True
17,15.5,-10.5,30,True
18,19.5,-2.5,13,True
19,15.5,-0.5,9,True
20,4.5,-7.5,36,False
21,14.5,-1.5,6,True
22,6.5,-15.5,56,False
23,11.5,-6.5,26,False
24,16.5,-3.5,17,True
25,18.0,-8.0,27,True
26,26.0,-2.0,24,True
27,18.0,0.0,6,True
28,24.0,-2.0,17,True
29,21.0,-5.0,26,False
30,17.5,-0.5,13,True
31,24.0,-6.0,36,True
32,30.5,-5.5,31,True
33,22.0,0.0,17,True
34,26.0,0.0,12,True
35,25.0,-1.0,17,True
36,21.5,-2.5,21,True
37,17.0,-1.0,21,False
38,21.5,-0.5,14,True
39,18.0,0.0,6,True
40,18.5,-1.5,7,True
41,12.5,-3.5,10,True
42,33.5,-4.5,38,True
43,22.0,0.0,14,True
44,24.0,0.0,9,True
45,29.0,-1.0,20,True
46,28.5,-3.5,31,True
47,26.5,-1.5,22,True
48,19.0,-1.0,18,True
49,25.5,-0.5,25,True
50,20.0,0.0,10,True
51,30.0,-4.0,33,True
52,22.0,0.0,7,True
53,26.0,0.0,15,True
54,37.5,-2.5,41,True
55,13.0,-1.0,10,True
56,30.5,-1.5,26,True
57,22.0,0.0,7,True
58,24.5,-1.5,16,True
59,23.0,-1.0,12,True
60,19.0,-1.0,22,True
61,25.5,-0.5,17,True
62,23.5,-0.5,10,True
63,21.5,-0.5,12,True
64,24.0,-2.0,14,True
65,19.0,-1.0,9,True
66,18.0,0.0,16,True
67,20.0,0.0,6,True
68,20.0,0.0,10,True
69,23.5,-0.5,14,True
70,13.0,-1.0,14,True
71,17.0,-1.0,16,True
72,23.0,-1.0,12,True
73,26.0,0.0,22,True
74,31.5,-2.5,25,True
75,25.5,-2.5,23,True
76,17.5,-0.5,9,True
77,26.0,0.0,12,True
78,26.0,-2.0,21,True
79,20.0,0.0,7,True
80,13.5,-0.5,5,True
81,18.0,0.0,11,True
82,25.5,-0.5,21,True
83,28.5,-1.5,23,True
84,23.5,-2.5,21,True
85,24.0,0.0,12,True
86,20.0,0.0,5,True
87,15.5,0.0,7,True
88,22.0,0.0,16,True
89,18.0,0.0,7,True
90,23.5,-0.5,19,True
91,20.0,0.0,14,True
92,22.0,0.0,16,True
93,24.0,0.0,14,True
94,22.0,0.0,9,True
95,18.0,0.0,7,True
96,20.0,0.0,12,True
97,20.0,0.0,10,True
98,19.5,-0.5,11,True
99,17.0,-1.0,11,True
