,total_reward,negative_reward,trial_length,reached_destination
0,3.5,-8.5,21,False
1,15.5,-0.5,8,True
2,5.0,-19.0,46,False
3,3.5,-18.5,46,False
4,12.5,-11.5,41,False
5,19.5,-4.5,16,True
6,5.5,-10.5,31,False
7,14.0,-12.0,41,False
8,10.0,-6.0,21,False
9,25.5,-4.5,24,True
10,18.5,-7.5,26,True
11,23.5,-12.5,42,True
12,17.5,-4.5,17,True
13,6.0,-14.0,51,False
14,17.5,-2.5,19,True
15,21.5,-2.0,13,True
16,23.0,-1.0,26,True
17,14.0,-2.0,26,False
18,21.5,-0.5,16,True
19,20.0,-4.0,22,True
20,22.0,0.0,6,True
21,26.0,-2.0,18,True
22,27.0,-5.0,28,True
23,29.5,-4.5,31,True
24,27.0,-3.0,27,True
25,22.0,-2.0,17,True
26,17.5,-0.5,5,True
27,28.5,-1.5,16,True
28,23.5,-0.5,14,True
29,20.0,0.0,5,True
30,18.0,-2.0,14,True
31,24.5,-3.5,31,True
32,19.0,-1.0,13,True
33,16.0,-2.0,21,False
34,18.0,0.0,9,True
35,20.0,0.0,10,True
36,20.0,0.0,9,True
37,16.5,-1.5,10,True
38,23.5,-0.5,13,True
39,27.0,-3.0,31,True
40,13.5,-2.5,11,True
41,35.0,-1.0,26,True
42,25.5,-0.5,11,True
43,8.5,-1.5,21,False
44,25.0,-1.0,16,True
45,20.0,0.0,9,True
46,21.5,-0.5,21,False
47,18.0,0.0,4,True
48,31.5,-0.5,21,True
49,21.0,-1.0,9,True
50,18.0,0.0,6,True
51,23.0,-1.0,26,False
52,18.0,0.0,5,True
53,23.0,-1.0,12,True
54,24.0,-2.0,18,True
55,24.5,-1.5,19,True
56,15.5,0.0,7,True
57,18.0,0.0,4,True
58,22.0,0.0,16,True
59,19.5,-0.5,8,True
60,18.0,0.0,4,True
61,18.0,0.0,6,True
62,27.5,-0.5,17,True
63,26.0,0.0,13,True
64,22.0,0.0,9,True
65,19.5,-0.5,12,True
66,20.0,0.0,16,True
67,22.0,-2.0,21,True
68,18.0,0.0,10,True
69,18.0,0.0,7,True
70,22.0,0.0,13,True
71,21.0,-1.0,16,True
72,18.0,0.0,5,True
73,19.0,-1.0,19,True
74,22.5,-1.5,14,True
75,22.0,0.0,8,True
76,19.5,-0.5,13,True
77,18.0,0.0,4,True
78,16.0,0.0,5,True
79,11.5,-0.5,6,True
80,24.0,0.0,15,True
81,15.0,-3.0,10,True
82,20.0,0.0,12,True
83,18.0,0.0,4,True
84,18.0,0.0,4,True
85,33.0,-3.0,18,True
86,23.0,-1.0,18,True
87,18.0,0.0,4,True
88,18.0,0.0,16,True
89,22.0,0.0,9,True
90,23.5,-0.5,19,True
91,24.5,-1.5,25,True
92,23.5,-0.5,22,True
93,23.5,-0.5,13,True
94,18.0,0.0,7,True
95,27.0,-1.0,13,True
96,25.5,-2.5,15,True
97,18.0,0.0,11,True
98,20.0,0.0,13,True
99,19.5,-0.5,8,True
