,total_reward,negative_reward,trial_length,reached_destination
0,11.0,-1.0,5,True
1,15.5,-10.5,26,True
2,15.5,-4.5,41,False
3,7.0,-1.0,36,False
4,21.0,-1.0,12,True
5,6.0,0.0,21,False
6,22.0,0.0,10,True
7,9.0,-1.0,41,False
8,2.0,0.0,21,False
9,19.5,-0.5,6,True
10,32.0,0.0,25,True
11,4.0,0.0,21,False
12,24.0,0.0,13,True
13,2.5,-1.5,36,False
14,24.0,0.0,17,True
15,23.5,-0.5,11,True
16,-4.5,-4.5,31,False
17,23.0,-3.0,13,True
18,15.5,-0.5,27,True
19,5.0,-1.0,21,False
20,0.0,0.0,21,False
21,20.0,0.0,12,True
22,18.0,0.0,4,True
23,18.0,0.0,4,True
24,23.0,-1.0,21,True
25,0.0,0.0,31,False
26,22.0,0.0,10,True
27,6.0,0.0,26,False
28,20.0,0.0,17,True
29,8.5,-1.5,41,False
30,30.0,-2.0,33,True
31,20.0,0.0,9,True
32,20.0,0.0,9,True
33,0.0,-2.0,26,False
34,24.0,0.0,14,True
35,24.0,0.0,12,True
36,12.0,0.0,46,False
37,4.0,0.0,21,False
38,19.5,-0.5,13,True
39,6.0,0.0,31,False
40,-1.5,-1.5,21,False
41,22.0,0.0,9,True
42,23.0,-1.0,36,True
43,7.0,-1.0,46,False
44,22.0,0.0,7,True
45,5.0,-1.0,21,False
46,0.0,0.0,26,False
47,24.0,0.0,13,True
48,22.0,0.0,16,True
49,0.0,0.0,21,False
50,-1.5,-1.5,21,False
51,6.0,0.0,26,False
52,12.0,0.0,41,False
53,14.0,0.0,51,False
54,0.0,0.0,51,False
55,29.0,-1.0,13,True
56,18.0,0.0,11,True
57,0.0,0.0,31,False
58,6.0,0.0,31,False
59,-2.0,-2.0,36,False
60,0.0,0.0,21,False
61,26.5,-1.5,21,True
62,0.0,0.0,26,False
63,24.0,0.0,19,True
64,26.0,0.0,17,True
65,0.0,0.0,21,False
66,22.0,0.0,13,True
67,6.0,0.0,21,False
68,19.0,-1.0,16,True
69,20.0,0.0,7,True
70,18.0,0.0,10,True
71,0.0,0.0,31,False
72,2.0,0.0,21,False
73,0.0,0.0,31,False
74,31.0,-1.0,31,True
75,9.5,-0.5,36,False
76,0.0,0.0,21,False
77,26.0,0.0,16,True
78,11.5,-0.5,26,False
79,22.0,0.0,12,True
80,0.0,0.0,36,False
81,30.0,0.0,15,True
82,6.0,0.0,21,False
83,0.0,0.0,26,False
84,25.5,-0.5,16,True
85,32.0,0.0,22,True
86,1.5,-0.5,46,False
87,6.0,0.0,21,False
88,0.0,0.0,41,False
89,18.0,0.0,13,True
90,26.0,0.0,12,True
91,26.0,0.0,12,True
92,3.0,-1.0,21,False
93,22.0,0.0,25,True
94,20.0,0.0,6,True
95,7.5,-2.5,31,False
96,21.5,-0.5,25,True
97,3.5,-0.5,26,False
98,12.0,0.0,56,False
99,24.0,0.0,10,True
