,total_reward,negative_reward,trial_length,reached_destination
0,12.5,-5.5,12,True
1,3.0,-13.0,46,False
2,17.5,-6.5,19,True
3,5.0,-11.0,36,False
4,1.5,-4.5,26,False
5,11.0,-2.5,9,True
6,5.0,-13.0,36,False
7,25.0,-5.0,20,True
8,17.5,-4.5,14,True
9,16.5,-11.5,29,True
10,18.0,-2.0,11,True
11,13.5,-14.5,31,True
12,18.0,-2.0,11,True
13,19.5,-4.5,17,True
14,26.5,-5.5,29,True
15,37.0,-9.0,35,True
16,19.0,-1.0,13,True
17,19.0,-1.0,9,True
18,22.0,-2.0,18,True
19,27.5,-2.5,16,True
20,15.5,-2.5,11,True
21,23.5,-6.5,36,False
22,13.5,-2.5,7,True
23,14.5,-1.5,14,True
24,37.0,-5.0,37,True
25,21.5,-2.5,16,True
26,20.0,0.0,5,True
27,32.0,-6.0,41,True
28,13.5,-0.5,4,True
29,18.0,-4.0,21,False
30,15.0,-1.0,21,False
31,18.5,-1.5,11,True
32,20.0,0.0,11,True
33,31.5,-0.5,15,True
34,34.5,-1.5,22,True
35,17.0,-5.0,17,True
36,18.5,-1.5,31,False
37,20.0,-2.0,11,True
38,20.0,0.0,5,True
39,18.0,0.0,10,True
40,23.0,-1.0,14,True
41,16.5,-3.5,13,True
42,43.0,-3.0,39,True
43,29.5,-0.5,21,True
44,20.0,0.0,8,True
45,18.0,0.0,11,True
46,18.0,-2.0,13,True
47,24.5,-1.5,16,True
48,21.0,-1.0,26,False
49,15.5,-0.5,6,True
50,25.0,-1.0,26,True
51,28.0,0.0,25,True
52,18.0,0.0,5,True
53,26.5,-1.5,20,True
54,23.0,-1.0,22,True
55,21.0,-1.0,7,True
56,20.0,0.0,13,True
57,20.0,0.0,14,True
58,14.5,-1.5,6,True
59,18.0,0.0,4,True
60,19.0,-1.0,8,True
61,20.0,0.0,14,True
62,18.0,0.0,4,True
63,29.0,-3.0,25,True
64,20.0,0.0,13,True
65,19.0,-1.0,11,True
66,23.5,-0.5,13,True
67,17.5,-0.5,14,True
68,22.0,0.0,10,True
69,25.0,-1.0,22,True
70,21.5,-0.5,12,True
71,28.0,0.0,17,True
72,22.0,0.0,9,True
73,23.5,-0.5,16,True
74,18.5,-1.5,10,True
75,21.0,-1.0,11,True
76,20.0,0.0,7,True
77,20.0,0.0,7,True
78,21.5,-0.5,14,True
79,24.0,0.0,13,True
80,26.5,-1.5,19,True
81,21.0,-1.0,13,True
82,33.0,-1.0,23,True
83,23.0,-1.0,12,True
84,19.0,-3.0,13,True
85,22.0,0.0,11,True
86,24.0,0.0,12,True
87,23.0,-1.0,20,True
88,20.0,0.0,14,True
89,20.0,-2.0,17,True
90,20.0,0.0,7,True
91,18.0,0.0,4,True
92,26.0,0.0,13,True
93,24.0,0.0,13,True
94,20.0,0.0,6,True
95,22.0,0.0,11,True
96,21.0,-1.0,16,True
97,21.5,-0.5,14,True
98,27.0,-1.0,17,True
99,21.0,-1.0,13,True
