,total_reward,negative_reward,trial_length,reached_destination
0,-0.5,-10.5,26,False
1,27.0,-1.0,27,True
2,27.5,-0.5,20,True
3,8.0,0.0,26,False
4,19.0,-1.0,19,True
5,7.5,-0.5,26,False
6,21.0,-1.0,13,True
7,7.5,-0.5,31,False
8,-0.5,-0.5,26,False
9,7.0,-1.0,31,False
10,1.0,-1.0,31,False
11,20.0,0.0,14,True
12,16.0,0.0,51,False
13,8.0,0.0,26,False
14,20.0,0.0,13,True
15,12.5,-1.5,31,False
16,6.0,-2.0,31,False
17,12.0,0.0,36,False
18,25.0,-1.0,14,True
19,6.0,0.0,21,False
20,7.5,-0.5,36,False
21,10.0,0.0,31,False
22,-2.5,-2.5,41,False
23,9.5,-0.5,31,False
24,10.0,-2.0,21,False
25,-1.0,-1.0,21,False
26,13.5,-0.5,28,True
27,7.5,-2.5,21,False
28,18.0,0.0,13,True
29,24.0,0.0,16,True
30,5.5,-0.5,21,False
31,25.0,-1.0,21,True
32,22.5,-1.5,26,True
33,31.5,-0.5,30,True
34,24.0,0.0,16,True
35,22.0,0.0,14,True
36,7.0,-1.0,31,False
37,20.0,0.0,16,True
38,0.0,0.0,31,False
39,13.0,-1.0,51,False
40,15.5,-0.5,21,True
41,24.0,0.0,16,True
42,4.5,-1.5,26,False
43,13.5,-0.5,26,False
44,0.0,0.0,41,False
45,5.0,-1.0,31,False
46,32.0,0.0,18,True
47,5.5,-0.5,21,False
48,0.0,0.0,21,False
49,18.0,0.0,7,True
50,9.5,-0.5,31,False
51,5.5,-0.5,36,False
52,24.0,0.0,12,True
53,2.0,0.0,21,False
54,6.0,0.0,21,False
55,0.0,0.0,26,False
56,24.0,0.0,16,True
57,10.0,0.0,31,False
58,9.0,-1.0,36,False
59,8.0,0.0,26,False
60,6.0,0.0,21,False
61,19.5,-0.5,14,True
62,18.0,0.0,7,True
63,22.0,0.0,11,True
64,3.5,-0.5,31,False
65,18.0,0.0,5,True
66,18.0,0.0,7,True
67,0.0,0.0,41,False
68,6.0,0.0,21,False
69,24.0,0.0,21,True
70,18.0,0.0,4,True
71,9.0,-1.0,31,False
72,7.5,-0.5,26,False
73,0.0,0.0,21,False
74,22.0,0.0,14,True
75,0.0,0.0,21,False
76,0.0,0.0,31,False
77,6.0,0.0,26,False
78,18.0,0.0,8,True
79,18.0,0.0,16,True
80,17.0,-1.0,11,True
81,25.0,-1.0,29,True
82,3.0,-1.0,26,False
83,0.0,0.0,21,False
84,0.0,0.0,21,False
85,24.0,0.0,13,True
86,27.0,-1.0,29,True
87,18.0,0.0,8,True
88,9.0,-1.0,21,False
89,15.5,-0.5,31,False
90,20.0,0.0,21,True
91,15.0,-1.0,14,True
92,20.0,0.0,16,True
93,25.0,-1.0,22,True
94,12.0,0.0,26,False
95,22.0,0.0,8,True
96,20.0,0.0,17,True
97,30.0,0.0,22,True
98,10.0,0.0,41,False
99,20.0,0.0,19,True
